EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5235133,BOSSIER (ZONE), ,03/01/2001,0,Flood, , ,0,0,0,0,LA,CST, ,1111629,Z,2,SHV,0,0,EMERGENCY MANAGER, , , , , , , , ,03/25/2001,2100, , , , ,"Heavy rainfall throughout the early portion of March led to some of the highest water levels on Lake Bistineau and Bayou Dorcheat since 1997 and 1991.  Up to two dozen homes were flooded including all camps and campgrounds which had to be evacuated.  Bayou Dorcheat at Dixie Inn crested at 22.2 feet on March 4th.  Flood state is 14 feet.  Lake Bistineau crested at 147.1 feet on March 5th and 6th.  Flood stage is 142.5 feet.  Dollar figures were not available.","",28
5235270,RED RIVER (ZONE), ,03/01/2001,0,Flood, , ,0,0,0,0,LA,CST, ,1111631,Z,11,SHV,0,0,EMERGENCY MANAGER, , , , , , , , ,03/10/2001,2359, , , , ,"High water levels from heavy rainfall in February, combined with additional heavy rains during early March, producing some of the highest river readings on the Red River from Shreveport, LA, to Grand Ecore since May of 1990.  Three homes had backwater flooding problems near Shreveport.  Further south, high water claimed another two homes near Natchitoches, LA, because of backwater flooding of Bayou Pierre.  The Red River in Shreveport crested at 29.8 feet on the 5th.  Flood stage is 30 feet.  At Coushatta, LA, the Red River crested at 35.2 feet.  Flood stage is 31 feet.  At Grand Ecore, the Red River crested at 29.4 feet.  Flood stage is 33 feet.","",29
5235272,BOSSIER (ZONE), ,03/01/2001,0,Flood, , ,0,0,0,0,LA,CST, ,1111632,Z,2,SHV,0,0,EMERGENCY MANAGER, , , , , , , , ,03/31/2001,2359, , , , ,"Consecutive months of well above normal rainfall in Bossier Parish led to a record pool stage on Bodcou Reservoir.  The late crested at 197.4 feet on the morning of the 20th.  Flood stage is 172.0 feet.","",30
5235271,NATCHITOCHES (ZONE), ,03/01/2001,0,Flood, , ,0,0,0,0,LA,CST, ,1111631,Z,18,SHV,0,0,EMERGENCY MANAGER, , , , , , , , ,03/10/2001,2359, , , , ,"High water levels from heavy rainfall in February, combined with additional heavy rains during early March, producing some of the highest river readings on the Red River from Shreveport, LA, to Grand Ecore since May of 1990.  Three homes had backwater flooding problems near Shreveport.  Further south, high water claimed another two homes near Natchitoches, LA, because of backwater flooding of Bayou Pierre.  The Red River in Shreveport crested at 29.8 feet on the 5th.  Flood stage is 30 feet.  At Coushatta, LA, the Red River crested at 35.2 feet.  Flood stage is 31 feet.  At Grand Ecore, the Red River crested at 29.4 feet.  Flood stage is 33 feet.","",31
5235138,BOSSIER (ZONE), ,03/01/2001,0,Flood, , ,0,0,0,0,LA,CST, ,1111631,Z,2,SHV,0,0,EMERGENCY MANAGER, , , , , , , , ,03/10/2001,2359, , , , ,"High water levels from heavy rainfall in February, combined with additional heavy rains during early March, producing some of the highest river readings on the Red River from Shreveport, LA, to Grand Ecore since May of 1990.  Three homes had backwater flooding problems near Shreveport.  Further south, high water claimed another two homes near Natchitoches, LA, because of backwater flooding of Bayou Pierre.  The Red River in Shreveport crested at 29.8 feet on the 5th.  Flood stage is 30 feet.  At Coushatta, LA, the Red River crested at 35.2 feet.  Flood stage is 31 feet.  At Grand Ecore, the Red River crested at 29.4 feet.  Flood stage is 33 feet.","",32
5235137,CADDO (ZONE), ,03/01/2001,0,Flood, , ,0,0,0,0,LA,CST, ,1111631,Z,1,SHV,0,0,EMERGENCY MANAGER, , , , , , , , ,03/10/2001,2359, , , , ,"High water levels from heavy rainfall in February, combined with additional heavy rains during early March, producing some of the highest river readings on the Red River from Shreveport, LA, to Grand Ecore since May of 1990.  Three homes had backwater flooding problems near Shreveport.  Further south, high water claimed another two homes near Natchitoches, LA, because of backwater flooding of Bayou Pierre.  The Red River in Shreveport crested at 29.8 feet on the 5th.  Flood stage is 30 feet.  At Coushatta, LA, the Red River crested at 35.2 feet.  Flood stage is 31 feet.  At Grand Ecore, the Red River crested at 29.4 feet.  Flood stage is 33 feet.","",33
5235136,BOSSIER (ZONE), ,03/01/2001,0,Flood, , ,0,0,0,0,LA,CST, ,1111630,Z,2,SHV,0,0,EMERGENCY MANAGER, , , , , , , , ,03/31/2001,2359, , , , ,"Heavy rains during the beginning of the month led to high water on Red Chute Bayou in southern Bossier Parish.  Near and south of Sligo, LA, some 25 homes reported flooding.  Red Chute Bayou crested at 27.2 feet on the 2nd and 3rd.  Flood stage is 31 feet.","",34
5235135,BIENVILLE (ZONE), ,03/01/2001,0,Flood, , ,0,0,0,0,LA,CST, ,1111629,Z,12,SHV,0,0,EMERGENCY MANAGER, , , , , , , , ,03/25/2001,2100, , , , ,"Heavy rainfall throughout the early portion of March led to some of the highest water levels on Lake Bistineau and Bayou Dorcheat since 1997 and 1991.  Up to two dozen homes were flooded including all camps and campgrounds which had to be evacuated.  Bayou Dorcheat at Dixie Inn crested at 22.2 feet on March 4th.  Flood state is 14 feet.  Lake Bistineau crested at 147.1 feet on March 5th and 6th.  Flood stage is 142.5 feet.  Dollar figures were not available.","",35
5235024,CADDO (ZONE), ,03/01/2001,600,Flood, , ,0,0,0,0,LA,CST, ,1111628,Z,1,SHV,0,0,EMERGENCY MANAGER, , , , , , , , ,03/25/2001,2359, , , , ,"Heavy rains through the early portion of March combined with already high water conditions on Caddo Lake which crested at 175.6 feet.  This resulted in some 150 homes flooded along the shores of the lake.  Flood stage is 172.0 feet.  Damage figures are not available.","",36
5235011,SABINE PAR.,BELMONT,03/01/2001,1815,Flash Flood, , ,0,0,0,0,LA,CST, ,1111617,C,85,SHV,0,0,EMERGENCY MANAGER, , , ,2,S,2,S,BELMONT,03/01/2001,1815, , , , ,"Highway 175 was closed due to flooding of the roadway.","",37
5235012,SABINE PAR.,CONVERSE,03/01/2001,1820,Flash Flood, , ,0,0,0,0,LA,CST, ,1111617,C,85,SHV,0,0,EMERGENCY MANAGER, , , ,3,N,3,N,CONVERSE,03/01/2001,1820, , , , ,"Highway 171 was closed due to flash flooding.","",38
5235014,NATCHITOCHES PAR.,NATCHITOCHES,03/01/2001,1820,Flash Flood, , ,0,0,0,0,LA,CST, ,1111618,C,69,SHV,0,0,LAW ENFORCEMENT, , , ,10,S,10,S,NATCHITOCHES,03/01/2001,1820, , , , ,"Parish Road 1724 was closed to to rapid flooding across the roadway.","",39
5235013,SABINE PAR.,ZWOLLE,03/01/2001,1825,Flash Flood, , ,0,0,0,0,LA,CST, ,1111617,C,85,SHV,0,0,EMERGENCY MANAGER, , , , , , , ,ZWOLLE,03/01/2001,1825, , , , ,"Highway 171 was closed due to flash flooding.","",40
5235015,LA SALLE PAR.,JENA,03/01/2001,2030,Flash Flood, , ,0,0,0,0,LA,CST, ,1111619,C,59,SHV,0,0,LAW ENFORCEMENT, , , , , , , ,JENA,03/01/2001,2030, , , , ,"Highway 84 was closed to to rapid rise of water across the roadway.","",41
5235016,CALDWELL PAR.,GRAYSON,03/01/2001,2045,Flash Flood, , ,0,0,0,0,LA,CST, ,1111620,C,21,SHV,0,0,LAW ENFORCEMENT, , , ,2,S,2,S,GRAYSON,03/01/2001,2045, , , , ,"Highway 126 was closed due to rapid flooding across the highway.","",42
5235017,CALDWELL PAR.,COLUMBIA,03/01/2001,2050,Flash Flood, , ,0,0,0,0,LA,CST, ,1111621,C,21,SHV,0,0,LAW ENFORCEMENT, , , ,10,NW,10,NW,COLUMBIA,03/01/2001,2050, , , , ,"Parish Road 846 was closed due to rapid flooding across the highway.","",43
5235018,OUACHITA PAR.,MONROE,03/01/2001,2115,Flash Flood, , ,0,0,0,0,LA,CST, ,1111622,C,73,SHV,0,0,EMERGENCY MANAGER, , , ,10,SW,10,SW,MONROE,03/01/2001,2115, , , , ,"Several rural roads were closed from a rapid rise in waters due to heavy rainfall.","",44
5235019,UNION PAR.,SPEARSVILLE,03/01/2001,2140,Flash Flood, , ,0,0,0,0,LA,CST, ,1111623,C,111,SHV,0,0,LAW ENFORCEMENT, , , ,2,W,2,W,SPEARSVILLE,03/01/2001,2140, , , , ,"State Highway 15 between 167 and Spearsville was closed due to high water from heavy rains.","",45
5235020,LINCOLN PAR.,DUBACH,03/01/2001,2150,Flash Flood, , ,0,0,0,0,LA,CST, ,1111624,C,61,SHV,0,0,LAW ENFORCEMENT, , , ,5,W,5,W,DUBACH,03/01/2001,2150, , , , ,"Three feet of water was reported across some roads due to rapid and heavy rains.","",46
5238647,CONCORDIA PAR.,COUNTYWIDE,03/01/2001,2200,Flash Flood, , ,0,0,0,0,LA,CST, ,1112593,C,29,JAN,0,0,LAW ENFORCEMENT, , , , , , , ,COUNTYWIDE,03/02/2001,0, , , , ,"A few roads were flooded.","",47
5238648,CATAHOULA PAR.,COUNTYWIDE,03/01/2001,2200,Flash Flood, , ,0,0,0,0,LA,CST, ,1112593,C,25,JAN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,03/01/2001,2230, , , , ,"A few roads were flooded.","",48
5235021,GRANT PAR.,POLLOCK,03/01/2001,2300,Flash Flood, , ,0,0,0,0,LA,CST, ,1111625,C,43,SHV,0,0,LAW ENFORCEMENT, , , , , , , ,POLLOCK,03/01/2001,2300, , , , ,"Several roads in and near town were underwater and closed from rapid and heavy rains.","",49
5238649,CATAHOULA PAR.,COUNTYWIDE,03/02/2001,145,Flash Flood, , ,0,0,0,0,LA,CST, ,1112593,C,25,JAN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,03/02/2001,430, , , , ,"Several roads flooded from continued heavy rains.","",50
5238657,MOREHOUSE PAR.,COUNTYWIDE,03/02/2001,200,Flash Flood, , ,0,0,0,0,LA,CST, ,1112593,C,67,JAN,0,0,NEWSPAPER, , , , , , , ,COUNTYWIDE,03/02/2001,400, , , , ,"Several roads were closed due to flooding rains.","",51
5238652,CONCORDIA PAR.,COUNTYWIDE,03/02/2001,200,Flash Flood, , ,0,0,80000,0,LA,CST, ,1112593,C,29,JAN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,03/02/2001,400, , , , ,"Water entered about 30 homes in the parish from the flooding of rapidly rising creeks and drainage ditches. Many roads flooded from the continued heavy rains.","",52
5235022,LA SALLE PAR.,JENA,03/02/2001,330,Flash Flood, , ,0,0,0,0,LA,CST, ,1111626,C,59,SHV,0,0,LAW ENFORCEMENT, , , , , , , ,JENA,03/02/2001,330, , , , ,"Highway 84 was closed again for rapid flooding.","",53
5235023,GRANT PAR.,COLFAX,03/02/2001,330,Flash Flood, , ,0,0,0,0,LA,CST, ,1111627,C,43,SHV,0,0,LAW ENFORCEMENT, , , , , , , ,COLFAX,03/02/2001,330, , , , ,"Several roads were closed due to excessive rapid rainfall.","",54
5238650,CATAHOULA PAR.,COUNTYWIDE,03/02/2001,1000,Flash Flood, , ,0,0,0,0,LA,CST, ,1112593,C,25,JAN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,03/02/2001,1200, , , , ,"Many roads became flooded.","",55
5238655,TENSAS PAR.,COUNTYWIDE,03/02/2001,1000,Flash Flood, , ,0,0,10000,0,LA,CST, ,1112593,C,107,JAN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,03/02/2001,1200, , , , ,"Several houses experienced flooding. One road was closed.","",56
5238653,CONCORDIA PAR.,COUNTYWIDE,03/02/2001,1000,Flash Flood, , ,0,0,0,0,LA,CST, ,1112593,C,29,JAN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,03/02/2001,1200, , , , ,"Many roads were flooded. Water overflowed creeks and drainage ditches, especially around the city of Ferriday.","",57
5238651,CATAHOULA PAR.,COUNTYWIDE,03/02/2001,1600,Flash Flood, , ,0,0,20000,0,LA,CST, ,1112593,C,25,JAN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,03/02/2001,2230, , , , ,"Numerous roads in the parish were flooded. Many homes were surrounded by water.","",58
5238654,CONCORDIA PAR.,COUNTYWIDE,03/02/2001,1600,Flash Flood, , ,0,0,70000,0,LA,CST, ,1112593,C,29,JAN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,03/02/2001,2230, , , , ,"Approximately 15 houses were flooded. Many roads were flooded, and several roads were closed due to flooding.","",59
5236403,ST. TAMMANY PAR.,SOUTH PORTION,03/03/2001,200,Flash Flood, , ,0,0,0,0,LA,CST, ,1112038,C,103,LIX,0,0,LAW ENFORCEMENT, , , , , , , ,SOUTH PORTION,03/03/2001,400, , , , ,"Heavy rainfall caused severe flooding of a number of streets and secondary roadways.","",60
5238656,CONCORDIA PAR.,COUNTYWIDE,03/03/2001,1100,Flash Flood, , ,0,0,0,0,LA,CST, ,1112593,C,29,JAN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,03/03/2001,1400, , , , ,"Additional rainfall caused more flooding on roads and around several homes in the parish.","",61
5237482,VERNON (ZONE), ,03/04/2001,0,Flood, , ,0,0,75000,0,LA,CST, ,1112465,Z,27,LCH,0,0,NWS STORM SURVEY, , , , , , , , ,03/12/2001,2359, , , , ,"","The Sabine River had a major flood in early March, cresting five to six feet above flood stage betwen the 9th and 11th. Significant erosion occurred on the river bank, and many homes and camps immediately on the river had water enter them. Many roads leading to the river were damaged from the rapidly moving water. Most of the damage occurred along the rivernear Burr Ferry and Merryville.",62
5237481,RAPIDES (ZONE), ,03/04/2001,0,Flood, , ,0,0,250000,0,LA,CST, ,1112464,Z,28,LCH,0,0,NEWSPAPER, , , , , , , , ,03/26/2001,2359, , , , ,"","The Red River near Alexandria was above flood stage for over three weeks, cresting at 35.52 feet on the 13th. Areas unprotected by the levee system had as much as ten feet of water in them, primarily in the Pineville area and Bayou Rigolette areas. Rescues of trapped cows and horses were common, but there were no reports of human injuries.",63
5237484,CALCASIEU (ZONE), ,03/04/2001,0,Flood, , ,0,0,25000,0,LA,CST, ,1112465,Z,41,LCH,0,0,NWS STORM SURVEY, , , , , , , , ,03/12/2001,2359, , , , ,"","The Sabine River had a major flood in early March, cresting five to six feet above flood stage betwen the 9th and 11th. Significant erosion occurred on the river bank, and many homes and camps immediately on the river had water enter them. Many roads leading to the river were damaged from the rapidly moving water. Most of the damage occurred along the rivernear Burr Ferry and Merryville.",64
5237483,BEAUREGARD (ZONE), ,03/04/2001,0,Flood, , ,0,0,75000,0,LA,CST, ,1112465,Z,30,LCH,0,0,NWS STORM SURVEY, , , , , , , , ,03/12/2001,2359, , , , ,"","The Sabine River had a major flood in early March, cresting five to six feet above flood stage betwen the 9th and 11th. Significant erosion occurred on the river bank, and many homes and camps immediately on the river had water enter them. Many roads leading to the river were damaged from the rapidly moving water. Most of the damage occurred along the rivernear Burr Ferry and Merryville.",65
5238658,CATAHOULA (ZONE), ,03/08/2001,1500,Flood, , ,0,0,30000,0,LA,CST, ,1112594,Z,24,JAN,0,0,NEWSPAPER, , , , , , , , ,03/08/2001,1500, , , , ,"Rising waters around Lake Louis after previous week-end rains caused significant flooding of property around the lake with water in several homes.","",66
5237477,ST. LANDRY PAR.,EUNICE,03/12/2001,900,Flood, , ,0,0,2000,0,LA,CST, ,1112460,C,97,LCH,0,0,NEWSPAPER, , , , , , , ,EUNICE,03/12/2001,900, , , , ,"","Two inches of rain in less than two hours caused minor street flooding in Eunice. Several streets had to be temporarily closed.",67
5245172,MOREHOUSE PAR.,BASTROP,04/23/2001,1530,Flash Flood, , ,0,0,20000,0,LA,CST, ,1114609,C,67,JAN,0,0,NEWSPAPER, , , , , , , ,BASTROP,04/23/2001,1730, , , , ,"A thunderstorm dropped up to 3.5 inches of rain over downtown Bastrop in about an hour.  Flooding of local businesses occurred, including significant flooding to the Bastrop Daily Enterprise building.","",68
5241152,CADDO PAR.,SHREVEPORT,05/07/2001,1835,Flood, , ,0,0,0,0,LA,CST, ,1113549,C,17,SHV,0,0,LAW ENFORCEMENT, , , , , , , ,SHREVEPORT,05/07/2001,1835, , , , ,"Numerous reports of urban flooding inside the city.","",69
5244657,IBERIA PAR.,NEW IBERIA,05/31/2001,1600,Flood, , ,0,0,5000,0,LA,CST, ,1114707,C,45,LCH,0,0,LAW ENFORCEMENT, , , , , , , ,NEW IBERIA,05/31/2001,1600, , , , ,"","Nearly five inches of rain fell in less than two hours, resulting in street flooding on Dale Street near South Lewis Street.",70
5244658,ST. MARTIN PAR.,ST MARTINVILLE,05/31/2001,1600,Flood, , ,0,0,5000,0,LA,CST, ,1114708,C,99,LCH,0,0,LAW ENFORCEMENT, , , , , , , ,ST MARTINVILLE,05/31/2001,1600, , , , ,"","Localized street flooding occurred in southern sections of  town.",71
