EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
732880,LA SALLE PAR.,TULLOS,02/21/2018,1313,Flash Flood, , ,0,0,0,0,LA,CST-6, ,122412,C,59,SHV,0,0,Law Enforcement,Heavy Rain, , ,2,SW,2,SW,TULLOS,02/21/2018,1515,31.8,-92.35,31.7983,-92.3482,"Highway 165 south of Tullos was flooded.","An upper level low pressure system progressed east southeast from the Pacific Northwest into the Central and Southern Rockies on the morning of February 20th, reinforcing a cold front slowly southeast into East Texas and North Louisiana during the morning and afternoon hours on February 21st. A deep southwest flow aloft was present along and behind the front across the Southern Plains and Mississippi Valley, with weak embedded disturbances in the flow helping to enhance the development of scattered to numerous showers and thunderstorms along and behind the front on the 21st. A warm, moist, and weakly unstable air mass had already spread north ahead of the front into Northeast Texas, Southeast Oklahoma, Southwest Arkansas, and North Louisiana, with the southwest flow aloft tapping into the subtropical jet, thus transporting Pacific moisture northeast along and behind the front. Periods of moderate to at times, heavy rainfall fell along and behind the front across North Louisiana, and persisted through the early morning hours on the 23rd before diminishing. Widespread rainfall amounts of four to in excess of eight inches fell across North Louisiana from the morning hours of February 21st through the early morning hours on the 23rd. This resulted in periods of widespread flash flooding across much of North Louisiana during this 3 day period. In addition, isolated severe thunderstorms developed across the southeast sections of Northcentral Louisiana on February 21st within the warm sector along the front, which produced wind damage across Western La Salle Parish.",14
731635,FRANKLIN PAR.,WISNER,02/21/2018,1430,Flash Flood, , ,0,0,200000,0,LA,CST-6, ,122211,C,41,JAN,0,0,Law Enforcement,Heavy Rain, , ,1,E,3,SE,GRIFFIN,02/21/2018,1645,31.98,-91.66,31.9947,-91.5286,"There was flash flooding on roadways near Wisner. Water occurred in three businesses on Fair Avenue in Winnsboro. There was localized flash flooding over northern portions of the parish, along with some driveways and a road under water.","A cold front stalled across the western portions of the ArkLaMiss region. As the front remained stalled, several disturbances moved along it and brought heavy rainfall to the region. This prolonged period of rain resulted in flash flooding across mainly the Delta and northeast Louisiana.",15
732881,BOSSIER PAR.,BOSSIER CITY,02/21/2018,1713,Flash Flood, , ,0,0,0,0,LA,CST-6, ,122412,C,15,SHV,0,0,Public,Heavy Rain, , ,1,N,1,NE,BOSSIER CITY,02/21/2018,2300,32.5326,-93.7195,32.5326,-93.7062,"Shed Road was closed due to flooding.","An upper level low pressure system progressed east southeast from the Pacific Northwest into the Central and Southern Rockies on the morning of February 20th, reinforcing a cold front slowly southeast into East Texas and North Louisiana during the morning and afternoon hours on February 21st. A deep southwest flow aloft was present along and behind the front across the Southern Plains and Mississippi Valley, with weak embedded disturbances in the flow helping to enhance the development of scattered to numerous showers and thunderstorms along and behind the front on the 21st. A warm, moist, and weakly unstable air mass had already spread north ahead of the front into Northeast Texas, Southeast Oklahoma, Southwest Arkansas, and North Louisiana, with the southwest flow aloft tapping into the subtropical jet, thus transporting Pacific moisture northeast along and behind the front. Periods of moderate to at times, heavy rainfall fell along and behind the front across North Louisiana, and persisted through the early morning hours on the 23rd before diminishing. Widespread rainfall amounts of four to in excess of eight inches fell across North Louisiana from the morning hours of February 21st through the early morning hours on the 23rd. This resulted in periods of widespread flash flooding across much of North Louisiana during this 3 day period. In addition, isolated severe thunderstorms developed across the southeast sections of Northcentral Louisiana on February 21st within the warm sector along the front, which produced wind damage across Western La Salle Parish.",16
732882,BOSSIER PAR.,FOSTERS,02/21/2018,1720,Flash Flood, , ,0,0,0,0,LA,CST-6, ,122412,C,15,SHV,0,0,Broadcast Media,Heavy Rain, , ,1,SW,1,SW,FOSTERS,02/21/2018,2300,32.5112,-93.6831,32.5113,-93.6823,"The North Gate at Barksdale Air Force Base was closed due to high water.","An upper level low pressure system progressed east southeast from the Pacific Northwest into the Central and Southern Rockies on the morning of February 20th, reinforcing a cold front slowly southeast into East Texas and North Louisiana during the morning and afternoon hours on February 21st. A deep southwest flow aloft was present along and behind the front across the Southern Plains and Mississippi Valley, with weak embedded disturbances in the flow helping to enhance the development of scattered to numerous showers and thunderstorms along and behind the front on the 21st. A warm, moist, and weakly unstable air mass had already spread north ahead of the front into Northeast Texas, Southeast Oklahoma, Southwest Arkansas, and North Louisiana, with the southwest flow aloft tapping into the subtropical jet, thus transporting Pacific moisture northeast along and behind the front. Periods of moderate to at times, heavy rainfall fell along and behind the front across North Louisiana, and persisted through the early morning hours on the 23rd before diminishing. Widespread rainfall amounts of four to in excess of eight inches fell across North Louisiana from the morning hours of February 21st through the early morning hours on the 23rd. This resulted in periods of widespread flash flooding across much of North Louisiana during this 3 day period. In addition, isolated severe thunderstorms developed across the southeast sections of Northcentral Louisiana on February 21st within the warm sector along the front, which produced wind damage across Western La Salle Parish.",17
732883,NATCHITOCHES PAR.,PROVENCAL,02/21/2018,2030,Flash Flood, , ,0,0,0,0,LA,CST-6, ,122412,C,69,SHV,0,0,Law Enforcement,Heavy Rain, , ,3,NW,3,W,ALLEN,02/22/2018,945,31.6787,-93.2277,31.8299,-93.3387,"Several roads throughout Natchitoches Parish were covered in high water.","An upper level low pressure system progressed east southeast from the Pacific Northwest into the Central and Southern Rockies on the morning of February 20th, reinforcing a cold front slowly southeast into East Texas and North Louisiana during the morning and afternoon hours on February 21st. A deep southwest flow aloft was present along and behind the front across the Southern Plains and Mississippi Valley, with weak embedded disturbances in the flow helping to enhance the development of scattered to numerous showers and thunderstorms along and behind the front on the 21st. A warm, moist, and weakly unstable air mass had already spread north ahead of the front into Northeast Texas, Southeast Oklahoma, Southwest Arkansas, and North Louisiana, with the southwest flow aloft tapping into the subtropical jet, thus transporting Pacific moisture northeast along and behind the front. Periods of moderate to at times, heavy rainfall fell along and behind the front across North Louisiana, and persisted through the early morning hours on the 23rd before diminishing. Widespread rainfall amounts of four to in excess of eight inches fell across North Louisiana from the morning hours of February 21st through the early morning hours on the 23rd. This resulted in periods of widespread flash flooding across much of North Louisiana during this 3 day period. In addition, isolated severe thunderstorms developed across the southeast sections of Northcentral Louisiana on February 21st within the warm sector along the front, which produced wind damage across Western La Salle Parish.",18
732884,LINCOLN PAR.,CROSSROADS,02/21/2018,2105,Flash Flood, , ,0,0,0,0,LA,CST-6, ,122412,C,61,SHV,0,0,Law Enforcement,Heavy Rain, , ,4,NNE,1,ESE,OAK GROVE,02/22/2018,945,32.732,-92.8029,32.4932,-92.8468,"High water covered portions of Virgil, Morrison, Frazier, and Aulds Roads in Lincoln Parish.","An upper level low pressure system progressed east southeast from the Pacific Northwest into the Central and Southern Rockies on the morning of February 20th, reinforcing a cold front slowly southeast into East Texas and North Louisiana during the morning and afternoon hours on February 21st. A deep southwest flow aloft was present along and behind the front across the Southern Plains and Mississippi Valley, with weak embedded disturbances in the flow helping to enhance the development of scattered to numerous showers and thunderstorms along and behind the front on the 21st. A warm, moist, and weakly unstable air mass had already spread north ahead of the front into Northeast Texas, Southeast Oklahoma, Southwest Arkansas, and North Louisiana, with the southwest flow aloft tapping into the subtropical jet, thus transporting Pacific moisture northeast along and behind the front. Periods of moderate to at times, heavy rainfall fell along and behind the front across North Louisiana, and persisted through the early morning hours on the 23rd before diminishing. Widespread rainfall amounts of four to in excess of eight inches fell across North Louisiana from the morning hours of February 21st through the early morning hours on the 23rd. This resulted in periods of widespread flash flooding across much of North Louisiana during this 3 day period. In addition, isolated severe thunderstorms developed across the southeast sections of Northcentral Louisiana on February 21st within the warm sector along the front, which produced wind damage across Western La Salle Parish.",19
732984,OUACHITA PAR.,PERRYVILLE,02/21/2018,2200,Flash Flood, , ,0,0,0,0,LA,CST-6, ,122412,C,73,SHV,0,0,Law Enforcement,Heavy Rain, , ,1,NNW,1,WNW,FOWLER,02/22/2018,945,32.7078,-92.0061,32.681,-92.0504,"High water over LA 134 about 1/4 mile east of Swartz Fairbanks Road, Highway 554 in Perryville near the gravel pits, and Barnes Road. Reports from the Ouachita Parish Sherriff's Office Facebook page.","An upper level low pressure system progressed east southeast from the Pacific Northwest into the Central and Southern Rockies on the morning of February 20th, reinforcing a cold front slowly southeast into East Texas and North Louisiana during the morning and afternoon hours on February 21st. A deep southwest flow aloft was present along and behind the front across the Southern Plains and Mississippi Valley, with weak embedded disturbances in the flow helping to enhance the development of scattered to numerous showers and thunderstorms along and behind the front on the 21st. A warm, moist, and weakly unstable air mass had already spread north ahead of the front into Northeast Texas, Southeast Oklahoma, Southwest Arkansas, and North Louisiana, with the southwest flow aloft tapping into the subtropical jet, thus transporting Pacific moisture northeast along and behind the front. Periods of moderate to at times, heavy rainfall fell along and behind the front across North Louisiana, and persisted through the early morning hours on the 23rd before diminishing. Widespread rainfall amounts of four to in excess of eight inches fell across North Louisiana from the morning hours of February 21st through the early morning hours on the 23rd. This resulted in periods of widespread flash flooding across much of North Louisiana during this 3 day period. In addition, isolated severe thunderstorms developed across the southeast sections of Northcentral Louisiana on February 21st within the warm sector along the front, which produced wind damage across Western La Salle Parish.",20
732985,OUACHITA PAR.,WALL LAKE,02/21/2018,2200,Flash Flood, , ,0,0,0,0,LA,CST-6, ,122412,C,73,SHV,0,0,Law Enforcement,Heavy Rain, , ,2,SW,1,ESE,HIGHLAND PARK,02/22/2018,945,32.5991,-92.1507,32.5444,-92.1041,"High water across the 100 block of Forty Oaks Road, the 200 block of Washington Street, Highway 80 near Calhoun, the 300 block of Norris Lane, the 300 block of Blazier Lane, Washington Street and New Natchitoches Road, LA 3033 along Cheniere Lake, the 1000 block of Jonesboro Road, the 2800 and 2900 blocks of New Natchitoches Road, and Edwards Road at Trade Street. The bridge near the 1600 block of Arkansas Road was washed out and closed. The bridge on Cadeville Lodge Road was washed out and closed. High water on Kendallwood Road at Vancil Road, as well as Cox Street and Ridge Drive.","An upper level low pressure system progressed east southeast from the Pacific Northwest into the Central and Southern Rockies on the morning of February 20th, reinforcing a cold front slowly southeast into East Texas and North Louisiana during the morning and afternoon hours on February 21st. A deep southwest flow aloft was present along and behind the front across the Southern Plains and Mississippi Valley, with weak embedded disturbances in the flow helping to enhance the development of scattered to numerous showers and thunderstorms along and behind the front on the 21st. A warm, moist, and weakly unstable air mass had already spread north ahead of the front into Northeast Texas, Southeast Oklahoma, Southwest Arkansas, and North Louisiana, with the southwest flow aloft tapping into the subtropical jet, thus transporting Pacific moisture northeast along and behind the front. Periods of moderate to at times, heavy rainfall fell along and behind the front across North Louisiana, and persisted through the early morning hours on the 23rd before diminishing. Widespread rainfall amounts of four to in excess of eight inches fell across North Louisiana from the morning hours of February 21st through the early morning hours on the 23rd. This resulted in periods of widespread flash flooding across much of North Louisiana during this 3 day period. In addition, isolated severe thunderstorms developed across the southeast sections of Northcentral Louisiana on February 21st within the warm sector along the front, which produced wind damage across Western La Salle Parish.",21
731621,MOREHOUSE PAR.,BASTROP,02/21/2018,2235,Flash Flood, , ,0,0,100000,0,LA,CST-6, ,122211,C,67,JAN,0,0,Law Enforcement,Heavy Rain, , ,1,W,1,SE,STAMPLEY,02/22/2018,215,32.78,-91.91,32.8123,-91.7737,"A few streets were underwater across the parish, including South Washington Street in Bastrop and Mer Rouge Road. Multiple people were evacuated from residences due to flooding on Eden Avenue.","A cold front stalled across the western portions of the ArkLaMiss region. As the front remained stalled, several disturbances moved along it and brought heavy rainfall to the region. This prolonged period of rain resulted in flash flooding across mainly the Delta and northeast Louisiana.",22
731624,MOREHOUSE PAR.,UPLAND,02/22/2018,500,Flash Flood, , ,0,0,50000,0,LA,CST-6, ,122211,C,67,JAN,0,0,Emergency Manager,Heavy Rain, , ,2,E,1,NNW,USEARCO,02/22/2018,1030,32.73,-91.84,32.7621,-91.9343,"Several roads and streets had water over them in and around Bastrop, including South Washington Road, Eden Drive, Log Cabin Road, Shelton Cutoff Road and at the intersection of Cherry Ridge Road and McCreight Street. Portions of Highway 138 was flooded northeast of Colinston.","A cold front stalled across the western portions of the ArkLaMiss region. As the front remained stalled, several disturbances moved along it and brought heavy rainfall to the region. This prolonged period of rain resulted in flash flooding across mainly the Delta and northeast Louisiana.",23
732885,NATCHITOCHES PAR.,CLOUTIERVILLE,02/22/2018,557,Flash Flood, , ,0,0,0,0,LA,CST-6, ,122412,C,69,SHV,0,0,Law Enforcement,Heavy Rain, , ,2,NE,5,NE,CLOUTIERVILLE,02/22/2018,945,31.5684,-92.9123,31.5997,-92.8586,"High water covered portions of Highway 491 northeast of Cloutierville.","An upper level low pressure system progressed east southeast from the Pacific Northwest into the Central and Southern Rockies on the morning of February 20th, reinforcing a cold front slowly southeast into East Texas and North Louisiana during the morning and afternoon hours on February 21st. A deep southwest flow aloft was present along and behind the front across the Southern Plains and Mississippi Valley, with weak embedded disturbances in the flow helping to enhance the development of scattered to numerous showers and thunderstorms along and behind the front on the 21st. A warm, moist, and weakly unstable air mass had already spread north ahead of the front into Northeast Texas, Southeast Oklahoma, Southwest Arkansas, and North Louisiana, with the southwest flow aloft tapping into the subtropical jet, thus transporting Pacific moisture northeast along and behind the front. Periods of moderate to at times, heavy rainfall fell along and behind the front across North Louisiana, and persisted through the early morning hours on the 23rd before diminishing. Widespread rainfall amounts of four to in excess of eight inches fell across North Louisiana from the morning hours of February 21st through the early morning hours on the 23rd. This resulted in periods of widespread flash flooding across much of North Louisiana during this 3 day period. In addition, isolated severe thunderstorms developed across the southeast sections of Northcentral Louisiana on February 21st within the warm sector along the front, which produced wind damage across Western La Salle Parish.",24
