EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5566044,BOSSIER PAR.,HAUGHTON,08/01/1996,612,Flash Flood, , ,0,0,25000,0,LA,CST, ,2045153,C,15,SHV,0,0, , , , , , , , ,HAUGHTON,08/01/1996,1015, , , , ,"","Heavy rain resulted in the flooding of five homes in the Tall Timbers Subdivision.  Some homes had three to five feet of water inside.",14
5566045,RED RIVER PAR.,COUSHATTA,08/01/1996,612,Flash Flood, , ,0,0,0,0,LA,CST, ,2045154,C,81,SHV,0,0, , , , , , , , ,COUSHATTA,08/01/1996,1015, , , , ,"","Numerous roads flooded in town by 8 inch rains.",15
5566046,RED RIVER PAR.,COUSHATTA,08/01/1996,812,Flash Flood, , ,0,0,5000,0,LA,CST, ,2045155,C,81,SHV,0,0, , , , ,1,NE,1,NE,COUSHATTA,08/01/1996,812, , , , ,"","An elderly woman was driving her automobile northeast along Hwy 155 when she was swept off the highway by flash flooding.  The woman's car was flipped over several times and she had to be rescued.  No reports were made of any injuries.",16
5566047,WINN PAR.,WINNFIELD,08/01/1996,824,Flood, , ,0,0,0,0,LA,CST, ,2045156,C,127,SHV,0,0, , , , , , , , ,WINNFIELD,08/01/1996,1230, , , , ,"","Localized heavy rainfall resulted in several reports of low area flooding and a few small bayous and ditches overflowed as well.",17
5566056,CADDO PAR.,SHREVEPORT,08/09/1996,1748,Flash Flood, , ,0,0,0,0,LA,CST, ,2045162,C,17,SHV,0,0, , , , , , , , ,SHREVEPORT,08/09/1996,2045, , , , ,"","Five to six feet of water accumulated under the I-20 underpass at Monkhouse Drive in east Shreveport.  Numerous reports of flooding was also reported across portions of the city.",18
5566422,ST. TAMMANY PAR.,SLIDELL,08/10/1996,1230,Flood, , ,0,0,20000,0,LA,CST, ,2045225,C,103,LIX,0,0, , , , , , , , ,SLIDELL,08/10/1996,1430, , , , ,"","Police reported minor flooding of a few homes and extensive flooding of strees and roadways. Rainfall of 2 to 3 inches fell during a 2 hour period.",19
5566423,ST. JAMES PAR.,CONVENT,08/10/1996,1600,Flood, , ,0,0,0,0,LA,CST, ,2045226,C,93,LIX,0,0, , , , , , , , ,CONVENT,08/10/1996,1650, , , , ,"","Sheriff's Office reported extensive street flooding.",20
5566424,ASCENSION PAR.,DONALDSONVILLE,08/10/1996,1600,Flood, , ,0,0,0,0,LA,CST, ,2045227,C,5,LIX,0,0, , , , , , , , ,DONALDSONVILLE,08/10/1996,1650, , , , ,"","Sheriff's Office reported street flooding.",21
5566059,DE SOTO PAR.,CARMEL,08/28/1996,1040,Flash Flood, , ,0,0,0,0,LA,CST, ,2045164,C,31,SHV,0,0, , , , , , , , ,CARMEL,08/28/1996,1445, , , , ,"","Flooding was reported by a NWS employee at the Carmel Exit of I-49.",22
5566058,SABINE PAR.,CONVERSE,08/28/1996,1040,Flash Flood, , ,0,0,0,0,LA,CST, ,1018907,C,85,SHV,0,0, , , , , , , , ,CONVERSE,08/28/1996,1445, , , , ,"","Flash flooding was reported along LA Hwy 174.",23
5566057,DE SOTO PAR.,MANSFIELD,08/28/1996,1040,Flash Flood, , ,0,0,0,0,LA,CST, ,2045163,C,31,SHV,0,0, , , , ,5,S,5,S,MANSFIELD,08/28/1996,1445, , , , ,"","Flash flooding was reported along U.S. Hwy 171 along the DeSoto, Sabine County line.",24
5564593,DE SOTO PAR.,STONEWALL,09/26/1996,2148,Flash Flood, , ,0,0,0,0,LA,CST, ,2047851,C,31,SHV,0,0, , , , , , , , ,STONEWALL,09/27/1996,345, , , , ,"","Two feet of water across Hwy 171 extended out of southern Caddo Parish into Northern DeSoto Parish.",25
5564592,CLAIBORNE PAR.,HOMER,09/26/1996,2148,Flash Flood, , ,0,0,0,0,LA,CST, ,2047850,C,27,SHV,0,0, , , , ,6,E,6,E,HOMER,09/27/1996,345, , , , ,"","Two feet of water was reported over Hwy 2.",26
5564591,WEBSTER PAR.,MINDEN,09/26/1996,2148,Flash Flood, , ,0,0,0,0,LA,CST, ,2047849,C,119,SHV,0,0, , , , , , , , ,MINDEN,09/27/1996,345, , , , ,"","I-20 was closed due to flooding.  Numerous street flooding was also reported throughout the city.",27
5564590,CADDO PAR.,KEITHVILLE,09/26/1996,2148,Flash Flood, , ,0,0,0,0,LA,CST, ,2047848,C,17,SHV,0,0, , , , , , , , ,KEITHVILLE,09/27/1996,345, , , , ,"","Keithville-Springridge road was closed due to high water.  Water was also reported in several homes.",28
5564589,CADDO PAR.,SHREVEPORT,09/26/1996,2148,Flash Flood, , ,0,0,0,0,LA,CST, ,2047847,C,17,SHV,0,0, , , , ,5,S,5,S,SHREVEPORT,09/27/1996,345, , , , ,"","Several cars were stalled out in high water reported across Hwy 171. As a result Hwy 171 was closed.",29
5564594,UNION PAR.,BERNICE,09/27/1996,100,Flash Flood, , ,0,0,0,0,LA,CST, ,2047852,C,111,SHV,0,0, , , , ,1,W,1,W,BERNICE,09/27/1996,100, , , , ,"","Hwy 2 was washed out due to high fast moving water.",30
5574893,CADDO PAR.,SHREVEPORT,10/21/1996,2214,Flash Flood, , ,0,0,0,0,LA,CST, ,2048614,C,17,SHV,0,0, , , , , , , , ,SHREVEPORT,10/22/1996,215, , , , ,"","Intersection LA 1 and US 71 reported three feet of water due to heavy rain.  La 538 closed except for one lane.",31
5574895,WEBSTER PAR.,SPRINGHILL,10/21/1996,2214,Flash Flood, , ,0,0,0,0,LA,CST, ,2048616,C,119,SHV,0,0, , , , ,5,S,5,S,SPRINGHILL,10/22/1996,215, , , , ,"","One foot of water reported over Hwy 7.",32
5574894,BOSSIER PAR.,BENTON,10/21/1996,2214,Flash Flood, , ,0,0,0,0,LA,CST, ,2048615,C,15,SHV,0,0, , , , , , , , ,BENTON,10/22/1996,215, , , , ,"","One half foot of water was reported across Hwy 3 resulting from heavy rain.",33
5569215,EAST BATON ROUGE PAR.,BATON ROUGE,10/25/1996,0,Flood, , ,0,0,20000,0,LA,CST, ,2052542,C,33,LIX,0,0, , , , , , , , ,BATON ROUGE,10/25/1996,600, , , , ,"","Four to 5 inches of rain caused extensive urban flooding with some houses and cars being flooded.",34
5572763,CALCASIEU PAR.,LAKE CHARLES,10/25/1996,1645,Flash Flood, , ,0,0,20000,0,LA,CST, ,2049376,C,19,LCH,0,0, , , , , , , , ,LAKE CHARLES,10/26/1996,1100, , , , ,"","Between seven and ten inches of rain fell in less than 24 hours, resulting in widespread areas of high water. The hardest hit areas were near Iowa, and in southern sections of Lake Charles, south of Interstate 210.",35
5572764,ACADIA PAR.,CROWLEY,10/25/1996,2045,Flash Flood, , ,0,0,20000,0,LA,CST, ,2049377,C,1,LCH,0,0, , , , , , , , ,CROWLEY,10/26/1996,1100, , , , ,"","Over five inches of rain fell in less than six hours, resulting in widespread flooding across Crowley. Several businesses had at least one foot of water in them.",36
5583590,LAFAYETTE PAR.,CARENCRO,10/25/1996,2130,Flash Flood, , ,0,0,10000,0,LA,CST, ,2057289,C,55,LCH,0,0, , , , , , , , ,CARENCRO,10/26/1996,600, , , , ,"","Between five and seven inches fell across Lafayette Parish in less than 24 hours. The hardest hit area was Carencro, and southern sections of Lafayette along the Vermilion River.",37
5572765,ST. MARTIN PAR.,BREAUX BRIDGE,10/25/1996,2230,Flash Flood, , ,0,0,10000,0,LA,CST, ,2049378,C,99,LCH,0,0, , , , , , , , ,BREAUX BRIDGE,10/26/1996,1100, , , , ,"","Nearly ten inches of rain fell in less than 24 hours, resulting in widespread flooding. The hardest hit area was Breaux Bridge.",38
5572766,IBERIA PAR.,NEW IBERIA,10/25/1996,2230,Flash Flood, , ,0,0,10000,0,LA,CST, ,2049379,C,45,LCH,0,0, , , , , , , , ,NEW IBERIA,10/26/1996,800, , , , ,"","Nearly ten inches of rain fell in less than 24 hours, resulting in widespread flooding across New Iberia. Jefferson Terrace, Spencer Loop and Front Street were closed due to high water.",39
5580937,JEFFERSON DAVIS PAR.,JENNINGS,11/17/1996,2130,Flash Flood, , ,0,0,25000,0,LA,CST, ,2053334,C,53,LCH,0,0, , , , , , , , ,JENNINGS,11/17/1996,2330, , , , ,"","Between 6 and 10 inches of rain fell in less than 4 hours, resulting in widespread flooding. Eight roads were closed. Many homes placed sand bags around them to minimize the water damage.",40
5581138,BOSSIER (ZONE), ,11/26/1996,700,Flood, , ,0,0,0,0,LA,CST, ,2053356,Z,2,SHV,0,0, , , , , , , , , ,11/30/1996,700, , , , ,"","The Red River in Shreveport began to rise towards the end of the month due to excessive rainfall upstream in the Red River basin as well as reservoir discharges. The river in Shreveport crested to a stage of 27.3 feet on the morning of the 29th. This stage was still some 2.7 feet below flood stage, however, considerable low-land flooding commenced south of the guaging site. Moderate to severe bank errosion led to the closing of the bicyle path and C.B. Dickson Park. The high water also caused the Casino Magic River Boat to close for nearly a week due to floodwaters in the parking lot. Water also crept up over the gang plank leading into the riverboat. No property damage was done to the boat but near 1 million in profits and wages was lost due to the high water.",41
5581137,CADDO (ZONE), ,11/26/1996,700,Flood, , ,0,0,0,0,LA,CST, ,2053356,Z,1,SHV,0,0, , , , , , , , , ,11/30/1996,700, , , , ,"","The Red River in Shreveport began to rise towards the end of the month due to excessive rainfall upstream in the Red River basin as well as reservoir discharges. The river in Shreveport crested to a stage of 27.3 feet on the morning of the 29th. This stage was still some 2.7 feet below flood stage, however, considerable low-land flooding commenced south of the guaging site. Moderate to severe bank errosion led to the closing of the bicyle path and C.B. Dickson Park. The high water also caused the Casino Magic River Boat to close for nearly a week due to floodwaters in the parking lot. Water also crept up over the gang plank leading into the riverboat. No property damage was done to the boat but near 1 million in profits and wages was lost due to the high water.",42
5577819,LAFOURCHE PAR.,THIBODAUX,12/27/1996,1500,Flood, , ,0,0,0,0,LA,CST, ,1030379,C,57,LIX,0,0, , , , , , , , ,THIBODAUX,12/28/1996,300, , , , ,"","Periods of heavy rain (3-5 inches) caused extensive street flooding through out the northern portion of the parish.",43
5576782,ST. MARY PAR.,MORGAN CITY,12/29/1996,100,Flood, , ,0,0,10000,0,LA,CST, ,2054844,C,101,LCH,0,0, , , , , , , , ,MORGAN CITY,12/29/1996,900, , , , ,"","Heavy rains caused urban flooding in the Morgan City area. Between seven and nine inches of rain fell over a two day period. Several streets were barricaded due to the high water, and several homes had minor damage due to high water. No injuries were reported.",44
5577816,ST. CHARLES PAR.,DESTREHAN,12/29/1996,730,Flood, , ,0,0,0,0,LA,CST, ,2055779,C,89,LIX,0,0, , , , , , , , ,DESTREHAN,12/29/1996,1200, , , , ,"","Heavy rain caused several streets to flood.",45
5577815,ST. JAMES PAR.,CONVENT,12/29/1996,830,Flood, , ,0,0,0,0,LA,CST, ,2055778,C,93,LIX,0,0, , , , , , , , ,CONVENT,12/29/1996,1200, , , , ,"","Heavy rain of 3.4 inches in 2 hours resulted in extensive street flooding.",46
5589638,CADDO PAR.,SHREVEPORT,02/12/1997,1600,Flash Flood, , ,0,0,0,0,LA,CST, ,2058591,C,17,SHV,0,0, , , , ,15,SW,15,SW,SHREVEPORT,02/12/1997,1600, , , , ,"","LA Highway 789 was closed due to nearly 2 feet of water across the highway.",47
5589639,BOSSIER PAR.,HAUGHTON,02/12/1997,1600,Flood, , ,0,0,0,0,LA,CST, ,2058592,C,15,SHV,0,0, , , , , , , , ,HAUGHTON,02/12/1997,1600, , , , ,"","High water was reported in flood prone area which covered roadways leading into the community.  Some water was reported in homes.",48
5589640,SABINE PAR.,MANY,02/12/1997,1700,Flood, , ,0,0,0,0,LA,CST, ,2058593,C,85,SHV,0,0, , , , ,2,W,2,W,MANY,02/12/1997,1700, , , , ,"","Bayou La Nana was out of its banks due to extreme runoff.  Significant low land flooding resulted.",49
5588876,TERREBONNE PAR.,HOUMA,02/12/1997,2300,Flood, , ,0,0,0,0,LA,CST, ,2059402,C,109,LIX,0,0, , , , , , , , ,HOUMA,02/12/1997,2359, , , , ,"","City Police and the Sheriff's Office reported extensive street flooding and minor flooding of a few houses.",50
5588878,ST. CHARLES PAR.,HAHNVILLE,02/12/1997,2330,Flood, , ,0,0,0,0,LA,CST, ,2059404,C,89,LIX,0,0, , , , , , , , ,HAHNVILLE,02/13/1997,38, , , , ,"","The Sheriff's Office reported street flooding along Louisiana Highway 48 near Transamerica Road.",51
5588880,JEFFERSON PAR.,METAIRE,02/13/1997,100,Flood, , ,0,0,0,0,LA,CST, ,2059406,C,51,LIX,0,0, , , , , , , , ,METAIRE,02/13/1997,200, , , , ,"","Heavy rain of 2 inches caused street flooding.",52
5588881,ST. TAMMANY PAR.,SLIDELL,02/13/1997,100,Flood, , ,0,0,0,0,LA,CST, ,2059407,C,103,LIX,0,0, , , , , , , , ,SLIDELL,02/13/1997,200, , , , ,"","Heavy rain of 2 inches caused street flooding.",53
5589650,BOSSIER PAR.,BOSSIER CITY,02/20/1997,2200,Flash Flood, , ,0,0,0,0,LA,CST, ,2058602,C,15,SHV,0,0, , , , ,1,E,1,E,BOSSIER CITY,02/20/1997,2200, , , , ,"","Severe flooding in the Tall Timbers community with water reported in several homes.",54
5589651,CADDO PAR.,SHREVEPORT,02/20/1997,2200,Flash Flood, , ,0,0,0,0,LA,CST, ,2058603,C,17,SHV,0,0, , , , , , , , ,SHREVEPORT,02/20/1997,2200, , , , ,"","Severe flooding reported in eastern sections of the city with water in numerous homes.",55
5588886,JEFFERSON PAR.,METAIRIE,02/21/1997,400,Flood, , ,0,0,0,0,LA,CST, ,2059412,C,51,LIX,0,0, , , , , , , , ,METAIRIE,02/21/1997,600, , , , ,"","Two to three inches of rain fell in two hours causing extensive street flooding in several areas of eastern Jefferson Parish.",56
5588893,TANGIPAHOA PAR.,HOLTON,02/25/1997,900,Flood, , ,0,0,0,0,LA,CST, ,2059417,C,105,LIX,0,0, , , , , , , , ,HOLTON,02/25/1997,1900, , , , ,"","Approximately 25 miles of roads, around rivers and low lying areas near rivers, were flooded after heavy rain.",57
5590657,RAPIDES PAR.,ALEXANDRIA,02/25/1997,1200,Flood, , ,0,0,20000,0,LA,CST, ,2059115,C,79,LCH,0,0, , , , , , , , ,ALEXANDRIA,02/25/1997,2000, , , , ,"","Within a week of each other, two storms produced widespread rains of eight to ten inches across the Alexandria area. Flooding of some urban areas occurred during the week of February 24th to 28th. Low drainage spots such as Horseshoe Drive were the worst hit areas.",58
5589910,CLAIBORNE PAR.,HOMER,03/02/1997,100,Flood, , ,0,0,0,0,LA,CST, ,1036935,C,27,SHV,0,0, , , , , , , , ,HOMER,03/02/1997,100, , , , ,"","Several cars stalled in high water in town.",59
5589899,UNION (ZONE), ,03/02/1997,100,Flood, , ,0,0,2000000,0,LA,CST, ,2059043,Z,6,SHV,0,0, , , , , , , , , ,03/04/1997,2300, , , , ,"","Heavy rain led to major flooding along Lake D'Arbonne in north central Lousiiana.  Three hundred homes were flooded in Farmerville prompting a state of emergency to be issued by the governor.",60
5589912,CLAIBORNE PAR.,HOMER,03/02/1997,115,Flash Flood, , ,0,0,0,0,LA,CST, ,2059047,C,27,SHV,0,0, , , , ,13,S,13,S,HOMER,03/02/1997,115, , , , ,"","Two feet of water reported across Hwy 519.",61
5589911,BIENVILLE PAR.,RINGGOLD,03/02/1997,130,Flood, , ,0,0,0,0,LA,CST, ,2059046,C,13,SHV,0,0, , , , , , , , ,RINGGOLD,03/02/1997,130, , , , ,"","Flooding across several roads in town.",62
5589913,UNION PAR.,BERNICE,03/02/1997,155,Flash Flood, , ,0,0,0,0,LA,CST, ,2059048,C,111,SHV,0,0, , , , , , , , ,BERNICE,03/02/1997,155, , , , ,"","Flooding across U.S. Hwy 167.",63
5589904,BOSSIER PAR.,HAUGHTON,03/02/1997,800,Flood, , ,0,0,0,0,LA,CST, ,1036929,C,15,SHV,0,0, , , , , , , , ,HAUGHTON,03/02/1997,800, , , , ,"","Water across road at Winnfield road in several locations as well as Tall Timbers Blvd near Fifi Bayou.",64
5589903,CADDO PAR.,KEITHVILLE,03/02/1997,800,Flood, , ,0,0,0,0,LA,CST, ,1036928,C,17,SHV,0,0, , , , , , , , ,KEITHVILLE,03/02/1997,800, , , , ,"","Two feet of water was reported over several roads.",65
5589906,CLAIBORNE PAR.,HOMER,03/02/1997,800,Flash Flood, , ,0,0,0,0,LA,CST, ,1036931,C,27,SHV,0,0, , , , , , , , ,HOMER,03/02/1997,800, , , , ,"","Louisiana Hwy 239 was washed out while Louisiana Hwy 9 was closed with 2 feet of water from Walter Farm Rd to Bella Vista.",66
5589905,WEBSTER PAR.,MINDEN,03/02/1997,800,Flood, , ,0,0,0,0,LA,CST, ,2059045,C,119,SHV,0,0, , , , ,5,SE,5,SE,MINDEN,03/02/1997,800, , , , ,"","Water over Hwy 80 at the intersection of I-20.",67
5589909,WEBSTER PAR.,DIXIE INN,03/02/1997,1000,Flash Flood, , ,0,0,0,0,LA,CST, ,1036934,C,119,SHV,0,0, , , , , , , , ,DIXIE INN,03/02/1997,1000, , , , ,"","U.S. Hwy 80 was closed from four feet of water.",68
5589914,WEBSTER PAR.,MINDEN,03/02/1997,1000,Flash Flood, , ,0,0,0,0,LA,CST, ,2059049,C,119,SHV,0,0, , , , , , , , ,MINDEN,03/02/1997,1000, , , , ,"","Three feet of water across Lewisville and Old Arcadia Roads.",69
5589908,DE SOTO PAR.,KEATCHIE,03/02/1997,1155,Flash Flood, , ,0,0,0,0,LA,CST, ,1036933,C,31,SHV,0,0, , , , , , , , ,KEATCHIE,03/02/1997,1155, , , , ,"","Bridge on Jessie Latin Road washed out from heavy rains.",70
5589907,DE SOTO PAR.,MANSFIELD,03/02/1997,1155,Flash Flood, , ,0,0,0,0,LA,CST, ,1036932,C,31,SHV,0,0, , , , , , , , ,MANSFIELD,03/02/1997,1155, , , , ,"","Bridge on Cotton Belt Road was washed out due to heavy rains.",71
5595301,POINTE COUPEE (ZONE), ,03/05/1997,600,Flood, , ,0,0,0,0,LA,CST, ,2060876,Z,34,LIX,0,0, , , , , , , , , ,03/31/1997,2300, , , , ,"","The Mississippi River exceeded flood stage during the first half of the month from Red River Landing to just west of New Orleans. The river crested at most locations between the 20th and 27th. The crest at Red River Landing, 61.3 feet, on March 26 was a flood of record. However, the flow of 1.48 million cfs was considerably below the record flow of 1.779 million cfs established during the 1927 flood. The river crested at Baton Rouge at 43.7 ft on March 27 and Donaldsonville at 32.2 ft on March 27. The Bonnet Carre Spillway, just upstream from New Orleans, was opened on March 17 for the first time since 1983. The opening of the spillway diverted a considerable flow from the Mississippi River into Lake Pontchartrain, holding river stages below floodstage in New Orleans. While the river was above flood stage through much of south Louisiana, it remained within the flood control levees. At the Louisiana State Penitentiary at Angola, an outer levee was overtopped, however, the main levee contained the flood crest. A low area in the levee structure in Baton Rouge was raised with sandbags. The high stages on the river, greatly impacted barge and ship traffic with restrictions in place through most of the month. The high stages and high flow also contributed to several barge and ship accidents. The Mississippi River remained above flood stage through the middle of April in many locations.",72
5595300,WEST FELICIANA (ZONE), ,03/05/1997,600,Flood, , ,0,0,0,0,LA,CST, ,2060876,Z,35,LIX,0,0, , , , , , , , , ,03/31/1997,2300, , , , ,"","The Mississippi River exceeded flood stage during the first half of the month from Red River Landing to just west of New Orleans. The river crested at most locations between the 20th and 27th. The crest at Red River Landing, 61.3 feet, on March 26 was a flood of record. However, the flow of 1.48 million cfs was considerably below the record flow of 1.779 million cfs established during the 1927 flood. The river crested at Baton Rouge at 43.7 ft on March 27 and Donaldsonville at 32.2 ft on March 27. The Bonnet Carre Spillway, just upstream from New Orleans, was opened on March 17 for the first time since 1983. The opening of the spillway diverted a considerable flow from the Mississippi River into Lake Pontchartrain, holding river stages below floodstage in New Orleans. While the river was above flood stage through much of south Louisiana, it remained within the flood control levees. At the Louisiana State Penitentiary at Angola, an outer levee was overtopped, however, the main levee contained the flood crest. A low area in the levee structure in Baton Rouge was raised with sandbags. The high stages on the river, greatly impacted barge and ship traffic with restrictions in place through most of the month. The high stages and high flow also contributed to several barge and ship accidents. The Mississippi River remained above flood stage through the middle of April in many locations.",73
5589898,CADDO (ZONE), ,03/05/1997,1645,Flood, , ,0,0,0,0,LA,CST, ,2059042,Z,1,SHV,0,0, , , , , , , , , ,03/05/1997,1645, , , , ,"","Severe bank erosion occurrerd along Louisiana Hwy 3049 closing the road just north of the I-220 Loop north of Shreveport.",74
5595981,EAST CARROLL (ZONE), ,03/09/1997,1200,Flood, , ,0,0,0,0,LA,CST, ,2060444,Z,9,JAN,0,0, , , , , , , , , ,03/21/1997,1200, , , , ,"","While flooding occurred in all these Pariishes no damage was done to structures. The flooding was confined to farmland.",75
5595984,CONCORDIA (ZONE), ,03/09/1997,1200,Flood, , ,0,0,0,0,LA,CST, ,2060444,Z,26,JAN,0,0, , , , , , , , , ,03/26/1997,1200, , , , ,"","While flooding occurred in all these Pariishes no damage was done to structures. The flooding was confined to farmland.",76
5595983,TENSAS (ZONE), ,03/09/1997,1200,Flood, , ,0,0,0,0,LA,CST, ,2060444,Z,25,JAN,0,0, , , , , , , , , ,03/22/1997,1200, , , , ,"","While flooding occurred in all these Pariishes no damage was done to structures. The flooding was confined to farmland.",77
5595982,MADISON (ZONE), ,03/09/1997,1200,Flood, , ,0,0,0,0,LA,CST, ,2060444,Z,16,JAN,0,0, , , , , , , , , ,03/22/1997,1200, , , , ,"","While flooding occurred in all these Pariishes no damage was done to structures. The flooding was confined to farmland.",78
5595302,WEST BATON ROUGE (ZONE), ,03/10/1997,600,Flood, , ,0,0,0,0,LA,CST, ,2060876,Z,47,LIX,0,0, , , , , , , , , ,03/31/1997,2300, , , , ,"","The Mississippi River exceeded flood stage during the first half of the month from Red River Landing to just west of New Orleans. The river crested at most locations between the 20th and 27th. The crest at Red River Landing, 61.3 feet, on March 26 was a flood of record. However, the flow of 1.48 million cfs was considerably below the record flow of 1.779 million cfs established during the 1927 flood. The river crested at Baton Rouge at 43.7 ft on March 27 and Donaldsonville at 32.2 ft on March 27. The Bonnet Carre Spillway, just upstream from New Orleans, was opened on March 17 for the first time since 1983. The opening of the spillway diverted a considerable flow from the Mississippi River into Lake Pontchartrain, holding river stages below floodstage in New Orleans. While the river was above flood stage through much of south Louisiana, it remained within the flood control levees. At the Louisiana State Penitentiary at Angola, an outer levee was overtopped, however, the main levee contained the flood crest. A low area in the levee structure in Baton Rouge was raised with sandbags. The high stages on the river, greatly impacted barge and ship traffic with restrictions in place through most of the month. The high stages and high flow also contributed to several barge and ship accidents. The Mississippi River remained above flood stage through the middle of April in many locations.",79
