EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5529699,OUACHITA PAR.,WEST MONROE,08/24/2006,855,Flash Flood, , ,0,0,0,0,LA,CST, ,1218732,C,73,SHV,0,0,LAW ENFORCEMENT, , , , , , , ,WEST MONROE,08/24/2006,1145, , , , ,"A persistent band of thunderstorms caused flood producing rainfall across West Monroe and the western portions of Ouachita Parish the morning of August 24th.  Rising water from heavy rainfall came into the lowest floor of an apartment complex and several motorists had to be rescued from flood waters which submerged their vehicles.  Several city streets had to be closed mainly south of Interstate 20.  5th Street appears to be the most affected with cars floating at the intersection of 5th Street and Linderman Ave. High water was also reported at 7th Street at Mill and Pines as well as Stella...Cypress and Claiborne Streets.  No injuries were reported and monetary damage amounts were not available for this report.","",11
1274,SABINE PAR.,MANY,10/16/2006,1011,Flash Flood, , ,0,0,0,0,LA,CST-6, ,327,C,85,SHV,0,0,Law Enforcement,Heavy Rain, , ,0,W,0,W,MANY,10/16/2006,1730,31.57,-93.48,31.57,-93.48,"Excessive heavy rainfall that began during the late night hours of the 15th and continued into the evening hours of the 16th left much of the parish flooded. Numerous roads were closed including some secondary roads which were washed out in the southern portions of the parish. Rainfall totals for the event ranged from near 5 inches in the northern portions of the parish to near 12 inches in the southwest portions of the parish.","A maritime warm front moved northward from the Southwest Louisiana  Gulf Coast and stalled out near the Lower Toledo Bend and Sam Rayburn Country of Northeast Texas into portions of North Central Louisiana. This boundary interacted with an upper level storm system to produce severe flooding across much of the southern parishes of Northwest and North Central Louisiana.",12
1281,NATCHITOCHES PAR.,NATCHITOCHES,10/16/2006,1045,Flash Flood, , ,0,0,0,0,LA,CST-6, ,327,C,69,SHV,0,0,Law Enforcement,Heavy Rain, , ,0,ESE,0,ESE,NATCHITOCHES,10/16/2006,1745,31.77,-93.08,31.77,-93.08,"Excessive heavy rainfall began during the overnight hours of the 15th and continued into the evening hours of the 16th. The rainfall resulted in widespread flooding problems across the entire parish...especially across central and southern portions of the parish. Numerous roads were flooded and closed including some secondary roadways which were washed out. Rainfall during the event ranged from near 7.5 inches across the northern portion of the parish to 17.35 inches of rain which was recorded at the Kisatchie National Forest RAWS site in southwest Natchitoches Parish. Flooding was reported in up to 20 homes and businesses across the parish including flood waters which caused significant damage to the first floor of the Friedman Student Union and Kyser Hall at Northwestern State University in Natchitoches. Water also flooded numerous automobiles near and around the university. The cost of the flooding in the parish was not available for this publication.","A maritime warm front moved northward from the Southwest Louisiana  Gulf Coast and stalled out near the Lower Toledo Bend and Sam Rayburn Country of Northeast Texas into portions of North Central Louisiana. This boundary interacted with an upper level storm system to produce severe flooding across much of the southern parishes of Northwest and North Central Louisiana.",13
2663,BEAUREGARD PAR.,DE RIDDER,10/16/2006,1200,Flood, , ,0,0,250000,0,LA,CST-6, ,577,C,11,LCH,0,0,Emergency Manager,Heavy Rain, , ,5,SE,5,SE,DE RIDDER,10/23/2006,1200,30.8,-93.34,30.8,-93.34,"Bundick Lake near DeRidder flooded due to over ten inches of rain that fell over a two day period on 10/15 and 10/16. Homes on the lake flooded and roads downstream were closed due to high water.","Under an environment of high wind shear and abundant moisture, severe storms produced tornadoes and flash floods across southwest Louisiana.",14
1282,WINN PAR.,WINNFIELD,10/16/2006,1355,Flash Flood, , ,0,0,0,0,LA,CST-6, ,327,C,127,SHV,0,0,Law Enforcement,Heavy Rain, , ,0,E,0,E,WINNFIELD,10/16/2006,1945,31.92,-92.63,31.92,-92.63,"Excessive heavy rainfall began during the overnight hours of the 15th and continued into the evening hours of the 16th. The rainfall resulted in widespread flooding problems across the entire parish. Numerous roads were flooded and closed including some secondary roadways which were washed out. Rainfall during the event ranged from near 7.5 inches across the northern portion of the parish to near 12 inches across the southern portion of the parish. A storm total of 9.44 inches was recorded by a cooperative observer in Winnfield, Louisiana. Flooding was reported in up to 15 homes and businesses across the parish. Water also flooded numerous automobiles across the parish. The cost of the flooding in the parish was not available for this publication.","A maritime warm front moved northward from the Southwest Louisiana  Gulf Coast and stalled out near the Lower Toledo Bend and Sam Rayburn Country of Northeast Texas into portions of North Central Louisiana. This boundary interacted with an upper level storm system to produce severe flooding across much of the southern parishes of Northwest and North Central Louisiana.",15
2363,VERNON PAR.,ANACOCO,10/16/2006,1400,Flash Flood, , ,0,0,5000,0,LA,CST-6, ,577,C,115,LCH,0,0,Law Enforcement,Heavy Rain, , ,1,NW,1,NW,ANACOCO,10/16/2006,1500,31.26,-93.34,31.26,-93.34,"Highway 171 between Anacoco and Hornbeck was closed due to high water.","Under an environment of high wind shear and abundant moisture, severe storms produced tornadoes and flash floods across southwest Louisiana.",16
1283,CALDWELL PAR.,COLUMBIA,10/16/2006,1400,Flash Flood, , ,0,0,290000,0,LA,CST-6, ,327,C,21,SHV,0,0,Law Enforcement,Heavy Rain, , ,0,N,0,N,COLUMBIA,10/16/2006,1945,32.1,-92.08,32.1,-92.08,"Excessive heavy rainfall began during the overnight hours of the 15th and continued into the evening hours of the 16th. The rainfall resulted in widespread flooding problems across the entire parish. Numerous roads were flooded and closed including some secondary roadways which were washed out. Rainfall during the event ranged from near 10 inches in the northern portion of the parish to around 17 inches in the southern portion of the parish. A storm total of 17.06 inches of rainfall was recorded 2 miles southwest of Grayson, Louisiana by a cooperative observer. Flooding was reported in up to 217 homes and businesses across the parish. Water also flooded numerous automobiles across the parish.","A maritime warm front moved northward from the Southwest Louisiana  Gulf Coast and stalled out near the Lower Toledo Bend and Sam Rayburn Country of Northeast Texas into portions of North Central Louisiana. This boundary interacted with an upper level storm system to produce severe flooding across much of the southern parishes of Northwest and North Central Louisiana.",17
1506,FRANKLIN PAR.,LIDDIEVILLE,10/16/2006,1430,Flash Flood, , ,0,0,10000000,400000,LA,CST-6, ,355,C,41,JAN,0,0,Emergency Manager,Heavy Rain, , ,0,N,0,N,CROWVILLE,10/17/2006,0,32.13,-91.85,32.25,-91.58,"Tremendous amounts of rain fell across Franklin Parish during the afternoon and evening of October 16th. Eight to fifteen inches of rain fell during this time causing significant flooding across the parish. Two to three hundred homes were flooded along with a large majority of the roads across the parish. Many roads had sections washed out and were impassable. Locals who have lived in the area all their life mentioned they have never seen water like that before.","A significant heavy rain and flash flooding event occurred on October 16 and into the first part of October 17. The event was set up by an anomalous pool of tropical type moisture (300% of normal) over the western Gulf of Mexico which was then pulled northward by strong low level winds in advance of a westward moving upper level disturbance. There were several other factors in play which contributed to the large amounts of rain, such as a northward moving warm front and a building upper ridge over the eastern Gulf of Mexico. The warm front helped lift the air while the building upper ridge served to weaken the westward moving upper disturbance. This then caused the progression of the heavy convective rains to slow and dump tremendous amounts of rain from southeast Texas to north and central Louisiana and then into west-central Mississippi. By late evening, dry mid level air began pushing east from Texas and allowed the heavy rain shield to move and exit the region by early Tuesday morning. Heavy rains were not the only weather type during this event, a couple of tornadoes occurred along with scattered reports of wind damage. |What makes this event rare is that such a large area received 6 to 10 inches of rain and an even larger area received 4 to 6 inches. Embedded in that swath, a few locations in northern and central Louisiana received a whopping 12 to 17 inches! During this time of year, these kinds of rains usually occur from slow moving tropical cyclones, not from a warm front and westward moving upper disturbance. The result of all this rain was numerous reports of flash flooding, some even significant, across northeast Louisiana and west-central Mississippi. This event will go down in the record books for the amount of real estate covered by heavy rainfall and the several locations that measured extreme amounts.",18
1505,RICHLAND PAR.,ARCHIBALD,10/16/2006,1430,Flash Flood, , ,0,0,10000000,200000,LA,CST-6, ,355,C,83,JAN,0,0,Emergency Manager,Heavy Rain, , ,15,SW,0,N,DELHI,10/17/2006,0,32.2,-91.96,32.45,-91.5,"Tremendous amounts of rain fell across Richland Parish during the afternoon and evening of October 16th. Eight to fifteen inches of rain fell during this time causing significant flooding across the parish. Dozens of homes were flooded along with a large majority of the roads across the parish. Many roads had sections washed out and were impassable. Locals who have lived in the area all their life mentioned they have never seen water like that before.","A significant heavy rain and flash flooding event occurred on October 16 and into the first part of October 17. The event was set up by an anomalous pool of tropical type moisture (300% of normal) over the western Gulf of Mexico which was then pulled northward by strong low level winds in advance of a westward moving upper level disturbance. There were several other factors in play which contributed to the large amounts of rain, such as a northward moving warm front and a building upper ridge over the eastern Gulf of Mexico. The warm front helped lift the air while the building upper ridge served to weaken the westward moving upper disturbance. This then caused the progression of the heavy convective rains to slow and dump tremendous amounts of rain from southeast Texas to north and central Louisiana and then into west-central Mississippi. By late evening, dry mid level air began pushing east from Texas and allowed the heavy rain shield to move and exit the region by early Tuesday morning. Heavy rains were not the only weather type during this event, a couple of tornadoes occurred along with scattered reports of wind damage. |What makes this event rare is that such a large area received 6 to 10 inches of rain and an even larger area received 4 to 6 inches. Embedded in that swath, a few locations in northern and central Louisiana received a whopping 12 to 17 inches! During this time of year, these kinds of rains usually occur from slow moving tropical cyclones, not from a warm front and westward moving upper disturbance. The result of all this rain was numerous reports of flash flooding, some even significant, across northeast Louisiana and west-central Mississippi. This event will go down in the record books for the amount of real estate covered by heavy rainfall and the several locations that measured extreme amounts.",19
1284,GRANT PAR.,COLFAX,10/16/2006,1435,Flash Flood, , ,0,0,0,0,LA,CST-6, ,327,C,43,SHV,0,0,Law Enforcement,Heavy Rain, , ,0,ESE,0,ESE,COLFAX,10/16/2006,1945,31.52,-92.72,31.52,-92.72,"Excessive heavy rainfall began during the overnight hours of the 15th and continued into the evening hours of the 16th. The rainfall resulted in widespread flooding problems across the entire parish. Numerous roads were flooded and closed including some secondary roadways which were washed out. Rainfall during the event ranged from near 17 inches across the northern portion of the parish to near 8 inches in the southern portion of the parish. A cooperative observer in Colfax recorded a storm total of 11.70 inches of rain with the storm system. |Flooding was reported in up to 127 homes and businesses across the parish. The local Emergency Manager in Grant Parish reported that nearly 75 percent of the homes in Colfax, Louisiana suffered some flood damage. Some evacuations were ordered with emergency shelters having to be set up to house flood victims. Water also flooded numerous automobiles across the parish. The cost of the flooding in the parish was not available for this publication.","A maritime warm front moved northward from the Southwest Louisiana  Gulf Coast and stalled out near the Lower Toledo Bend and Sam Rayburn Country of Northeast Texas into portions of North Central Louisiana. This boundary interacted with an upper level storm system to produce severe flooding across much of the southern parishes of Northwest and North Central Louisiana.",20
1285,OUACHITA PAR.,MONROE,10/16/2006,1500,Flash Flood, , ,0,0,0,0,LA,CST-6, ,327,C,73,SHV,0,0,Emergency Manager,Heavy Rain, , ,0,SE,0,SE,MONROE,10/16/2006,1930,32.5,-92.12,32.5,-92.12,"Excessive heavy rainfall fell across Ouachita Parish on the 16th resulting in several city streets being flooded and closed. Up to 10 homes and businesses reported minor to moderate flood damage from the rainfall. 4 to 8 inches of rainfall fell across the entire parish with 6.40 inches of rainfall recorded at the Monroe airport. A few automobiles across the parish suffered water damage as well. The cost of the flooding in the parish was not available for this publication.","A maritime warm front moved northward from the Southwest Louisiana  Gulf Coast and stalled out near the Lower Toledo Bend and Sam Rayburn Country of Northeast Texas into portions of North Central Louisiana. This boundary interacted with an upper level storm system to produce severe flooding across much of the southern parishes of Northwest and North Central Louisiana.",21
1598,MOREHOUSE PAR.,OAK RIDGE,10/16/2006,1600,Flash Flood, , ,0,0,2000000,400000,LA,CST-6, ,355,C,67,JAN,0,0,Newspaper,Heavy Rain, , ,0,N,0,N,OAK RIDGE,10/17/2006,0,32.63,-91.77,32.63,-91.77,"Very heavy rain fell across Morehouse Parish, especially the southern half near Oak Ridge, during the afternoon and evening of October 16th. Four to eight inches of rain fell during this time causing flash flooding across the parish. Several homes were flooded along with many roads across the parish.","A significant heavy rain and flash flooding event occurred on October 16 and into the first part of October 17. The event was set up by an anomalous pool of tropical type moisture (300% of normal) over the western Gulf of Mexico which was then pulled northward by strong low level winds in advance of a westward moving upper level disturbance. There were several other factors in play which contributed to the large amounts of rain, such as a northward moving warm front and a building upper ridge over the eastern Gulf of Mexico. The warm front helped lift the air while the building upper ridge served to weaken the westward moving upper disturbance. This then caused the progression of the heavy convective rains to slow and dump tremendous amounts of rain from southeast Texas to north and central Louisiana and then into west-central Mississippi. By late evening, dry mid level air began pushing east from Texas and allowed the heavy rain shield to move and exit the region by early Tuesday morning. Heavy rains were not the only weather type during this event, a couple of tornadoes occurred along with scattered reports of wind damage. |What makes this event rare is that such a large area received 6 to 10 inches of rain and an even larger area received 4 to 6 inches. Embedded in that swath, a few locations in northern and central Louisiana received a whopping 12 to 17 inches! During this time of year, these kinds of rains usually occur from slow moving tropical cyclones, not from a warm front and westward moving upper disturbance. The result of all this rain was numerous reports of flash flooding, some even significant, across northeast Louisiana and west-central Mississippi. This event will go down in the record books for the amount of real estate covered by heavy rainfall and the several locations that measured extreme amounts.",22
1599,WEST CARROLL PAR.,BEAR SKIN,10/16/2006,1600,Flash Flood, , ,0,0,4000000,400000,LA,CST-6, ,355,C,123,JAN,0,0,Newspaper,Heavy Rain, , ,0,N,0,N,EPPS,10/17/2006,0,32.68,-91.58,32.6,-91.48,"Very heavy rain fell across West Carroll Parish, especially the southern half near Epps, during the afternoon and evening of October 16th. Five to ten inches of rain fell during this time causing flash flooding across the parish. Several homes were flooded along with many roads across the parish.","A significant heavy rain and flash flooding event occurred on October 16 and into the first part of October 17. The event was set up by an anomalous pool of tropical type moisture (300% of normal) over the western Gulf of Mexico which was then pulled northward by strong low level winds in advance of a westward moving upper level disturbance. There were several other factors in play which contributed to the large amounts of rain, such as a northward moving warm front and a building upper ridge over the eastern Gulf of Mexico. The warm front helped lift the air while the building upper ridge served to weaken the westward moving upper disturbance. This then caused the progression of the heavy convective rains to slow and dump tremendous amounts of rain from southeast Texas to north and central Louisiana and then into west-central Mississippi. By late evening, dry mid level air began pushing east from Texas and allowed the heavy rain shield to move and exit the region by early Tuesday morning. Heavy rains were not the only weather type during this event, a couple of tornadoes occurred along with scattered reports of wind damage. |What makes this event rare is that such a large area received 6 to 10 inches of rain and an even larger area received 4 to 6 inches. Embedded in that swath, a few locations in northern and central Louisiana received a whopping 12 to 17 inches! During this time of year, these kinds of rains usually occur from slow moving tropical cyclones, not from a warm front and westward moving upper disturbance. The result of all this rain was numerous reports of flash flooding, some even significant, across northeast Louisiana and west-central Mississippi. This event will go down in the record books for the amount of real estate covered by heavy rainfall and the several locations that measured extreme amounts.",23
2408,CALCASIEU PAR.,STARKS,10/16/2006,1635,Flood, , ,0,0,3000,0,LA,CST-6, ,577,C,19,LCH,0,0,Law Enforcement,Heavy Rain, , ,5,N,5,N,STARKS,10/16/2006,1635,30.39,-93.67,30.39,-93.67,"Water was across Highway 109 near Starks.","Under an environment of high wind shear and abundant moisture, severe storms produced tornadoes and flash floods across southwest Louisiana.",24
1286,LA SALLE PAR.,JENA,10/16/2006,1730,Flash Flood, , ,0,0,0,0,LA,CST-6, ,327,C,59,SHV,0,0,Trained Spotter,Heavy Rain, , ,0,E,0,E,JENA,10/16/2006,1945,31.68,-92.13,31.68,-92.13,"Excessive heavy rainfall began during the overnight hours of the 15th and continued into the evening hours of the 16th. The rainfall resulted in widespread flooding problems across the entire parish...especially across northern portions of the parish. Numerous roads were flooded and closed including some secondary roadways which were washed out. Rainfall during the event ranged from near 7 inches across the southern|portion of the parish to near 15 inches in the northern part of the parish. A cooperative observer in Olla, Louisiana reported a storm total of 13.30 inches of rain. Flooding was reported in up to 31 homes and businesses across mainly the northern portions of the parish. Water also flooded several automobiles across the parish as well. The cost of the flooding in the parish was not available for this publication.","A maritime warm front moved northward from the Southwest Louisiana  Gulf Coast and stalled out near the Lower Toledo Bend and Sam Rayburn Country of Northeast Texas into portions of North Central Louisiana. This boundary interacted with an upper level storm system to produce severe flooding across much of the southern parishes of Northwest and North Central Louisiana.",25
1600,MADISON PAR.,WAVERLY,10/16/2006,1800,Flash Flood, , ,0,0,1000000,700000,LA,CST-6, ,355,C,65,JAN,0,0,Law Enforcement,Heavy Rain, , ,6,S,0,N,TALLULAH,10/17/2006,0,32.36,-91.42,32.42,-91.2,"Very heavy rain fell across Madison Parish, especially the southern half, during the afternoon and evening of October 16th. Six to ten inches of rain fell during this time causing flash flooding across the parish. Several homes were flooded along with many roads across the parish.","A significant heavy rain and flash flooding event occurred on October 16 and into the first part of October 17. The event was set up by an anomalous pool of tropical type moisture (300% of normal) over the western Gulf of Mexico which was then pulled northward by strong low level winds in advance of a westward moving upper level disturbance. There were several other factors in play which contributed to the large amounts of rain, such as a northward moving warm front and a building upper ridge over the eastern Gulf of Mexico. The warm front helped lift the air while the building upper ridge served to weaken the westward moving upper disturbance. This then caused the progression of the heavy convective rains to slow and dump tremendous amounts of rain from southeast Texas to north and central Louisiana and then into west-central Mississippi. By late evening, dry mid level air began pushing east from Texas and allowed the heavy rain shield to move and exit the region by early Tuesday morning. Heavy rains were not the only weather type during this event, a couple of tornadoes occurred along with scattered reports of wind damage. |What makes this event rare is that such a large area received 6 to 10 inches of rain and an even larger area received 4 to 6 inches. Embedded in that swath, a few locations in northern and central Louisiana received a whopping 12 to 17 inches! During this time of year, these kinds of rains usually occur from slow moving tropical cyclones, not from a warm front and westward moving upper disturbance. The result of all this rain was numerous reports of flash flooding, some even significant, across northeast Louisiana and west-central Mississippi. This event will go down in the record books for the amount of real estate covered by heavy rainfall and the several locations that measured extreme amounts.",26
2364,RAPIDES PAR.,ALEXANDRIA,10/16/2006,1830,Flash Flood, , ,0,0,5000,0,LA,CST-6, ,577,C,79,LCH,0,0,Law Enforcement,Heavy Rain, , ,1,SW,1,SW,ALEXANDRIA,10/16/2006,1830,31.29,-92.46,31.29,-92.46,"Interstate 49 was closed between mile marker 106 and 109 near Boyce.","Under an environment of high wind shear and abundant moisture, severe storms produced tornadoes and flash floods across southwest Louisiana.",27
2365,ALLEN PAR.,MITTIE,10/16/2006,1915,Flash Flood, , ,0,0,3000,0,LA,CST-6, ,577,C,3,LCH,0,0,Public,Heavy Rain, , ,1,NE,1,NE,MITTIE,10/16/2006,1915,30.71,-92.91,30.71,-92.91,"Water was across Cherry Grove and Carter Road near Mittie.","Under an environment of high wind shear and abundant moisture, severe storms produced tornadoes and flash floods across southwest Louisiana.",28
2411,CALCASIEU PAR.,LAKE CHARLES,10/16/2006,2000,Flood, , ,0,0,100000,0,LA,CST-6, ,577,C,19,LCH,0,0,Public,Heavy Rain, , ,0,N,0,N,LAKE CHARLES,10/16/2006,2000,30.23,-93.2,30.23,-93.2,"Numerous streets in Lake Charles were flooded with several inches of water over them. Stalled vehicles were reported in Sulphur and Lake Charles.","Under an environment of high wind shear and abundant moisture, severe storms produced tornadoes and flash floods across southwest Louisiana.",29
2366,JEFFERSON DAVIS PAR.,JENNINGS,10/16/2006,2220,Flash Flood, , ,0,0,10000,0,LA,CST-6, ,577,C,53,LCH,0,0,Fire Department/Rescue,Heavy Rain, , ,1,W,1,W,JENNINGS,10/16/2006,2220,30.22,-92.66,30.22,-92.66,"Widespread street flooding in Jennings was reported by the fire department. Water was nearing some homes.","Under an environment of high wind shear and abundant moisture, severe storms produced tornadoes and flash floods across southwest Louisiana.",30
2367,ACADIA PAR.,CHURCH PT,10/16/2006,2240,Flash Flood, , ,0,0,10000,0,LA,CST-6, ,577,C,1,LCH,0,0,Broadcast Media,Heavy Rain, , ,1,W,1,W,CHURCH PT,10/16/2006,2240,30.4,-92.21,30.4,-92.21,"All roads into or out of Church Point had high water. Motorists were diverted away from the town.","Under an environment of high wind shear and abundant moisture, severe storms produced tornadoes and flash floods across southwest Louisiana.",31
2421,CALCASIEU PAR.,LAKE CHARLES,10/18/2006,1301,Flash Flood, , ,0,0,150000,0,LA,CST-6, ,590,C,19,LCH,0,0,Public,Heavy Rain, , ,1,S,1,S,LAKE CHARLES,10/18/2006,1345,30.21,-93.2,30.21,-93.2,"Heavy rain of over 5 inches of rain in less than an hour resulted in widespread flooding of downtown Lake Charles. Dozens of vehicles were stranded.","Drenched grounds saw an additional 5 to 10 inches of rain in places, resulting in more flash flooding.",32
2423,BEAUREGARD PAR.,DE RIDDER,10/18/2006,1900,Flash Flood, , ,0,0,3000,0,LA,CST-6, ,590,C,11,LCH,0,0,Public,Heavy Rain, , ,1,E,1,E,DE RIDDER,10/18/2006,1900,30.85,-93.29,30.85,-93.29,"Highway 171 north of DeRidder was flooded.","Drenched grounds saw an additional 5 to 10 inches of rain in places, resulting in more flash flooding.",33
2424,VERNON PAR.,ROSEPINE,10/18/2006,1900,Flash Flood, , ,0,0,3000,0,LA,CST-6, ,590,C,115,LCH,0,0,Public,Heavy Rain, , ,0,N,0,N,ROSEPINE,10/18/2006,1900,30.92,-93.28,30.92,-93.28,"Portions of Highway 171 between Rosepine and Highway 10 were flooded.","Drenched grounds saw an additional 5 to 10 inches of rain in places, resulting in more flash flooding.",34
1287,GRANT PAR.,COLFAX,10/18/2006,2110,Flash Flood, , ,0,0,0,0,LA,CST-6, ,329,C,43,SHV,0,0,Law Enforcement,Heavy Rain, , ,0,N,0,N,COLFAX,10/19/2006,915,31.52,-92.72,31.52,-92.72,"Excessive heavy rainfall produced an additional 4 to 6 inches of rainfall across much of the parish. Many communities in the parish were flooded for a second time in three days. Many homes were flooded and residents were forced to evacuate from their homes once again. The local high school in Colfax, Louisiana flooded again as well. Many parish roadways were flooded and closed from the heavy rainfall including Hwy 1240. The cost of the flooding was not available for this report.","Yet another upper level storm produced locally heavy rainfall amounts across the southern and eastern parishes of Northwest and North Central Louisiana. This heavy rainfall developed in a region where excessive heavy rainfall of 4 to 17 inches fell just a couple of days earlier.",35
1288,LA SALLE PAR.,JENA,10/18/2006,2130,Flash Flood, , ,0,0,0,0,LA,CST-6, ,329,C,59,SHV,0,0,Law Enforcement,Heavy Rain, , ,0,NE,0,NE,JENA,10/19/2006,915,31.68,-92.13,31.68,-92.13,"Excessive heavy rainfall produced an additional 4 to 6 inches of rainfall across much of the parish. Many communities in the northern portion of the parish were flooded for a second time in three days. |Many parish roadways were flooded and closed from the heavy rainfall including Hwy 127 just north of Olla, Louisiana. The cost of the flooding was not available for this report. |","Yet another upper level storm produced locally heavy rainfall amounts across the southern and eastern parishes of Northwest and North Central Louisiana. This heavy rainfall developed in a region where excessive heavy rainfall of 4 to 17 inches fell just a couple of days earlier.",36
1543,NATCHITOCHES PAR.,NATCHITOCHES,10/19/2006,0,Flash Flood, , ,0,0,0,0,LA,CST-6, ,329,C,69,SHV,0,0,Emergency Manager,Heavy Rain, , ,8,S,8,S,NATCHITOCHES,10/19/2006,915,31.65,-93.08,31.65,-93.08,"Excessive heavy rainfall produced an additional 4 to 6 inches of rainfall across much of the parish. Many communities in the southern portion of the parish were flooded for a second time in three days. |Many parish roadways south of Natchitoches were flooded and closed from the heavy rainfall. The cost of the flooding was not available for this report. |","Yet another upper level storm produced locally heavy rainfall amounts across the southern and eastern parishes of Northwest and North Central Louisiana. This heavy rainfall developed in a region where excessive heavy rainfall of 4 to 17 inches fell just a couple of days earlier.",37
