EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
282418,GRANT PAR.,POLLOCK,03/09/2011,2,Flash Flood, , ,0,0,0,0,LA,CST-6, ,48353,C,43,SHV,0,0,Law Enforcement,Heavy Rain, , ,1,NE,1,ENE,POLLOCK,03/09/2011,300,31.5271,-92.4112,31.5224,-92.4118,"Street flooding was reported in Pollock, Louisiana.","A very warn and tropical like airmass remained across much of Central and Northeast Louisiana during the late evening hours of March 7th into the overnight and predawn hours of March 8th.  A strong cold front had pushed into Northeast Louisiana and had slowed its forward progress across this region.  Strong thunderstorms began to train across Central Louisiana...resulting in some reports of Flash Flooding across Grand and LaSalle Parishes in East Central Louisiana.",11
291630,TENSAS PAR.,ST JOSEPH,03/09/2011,100,Flash Flood, , ,0,0,2000,0,LA,CST-6, ,48768,C,107,JAN,0,0,Law Enforcement,Heavy Rain, , ,1,N,1,NE,ST JOSEPH,03/09/2011,300,31.93,-91.2502,31.9284,-91.2387,"A couple streets were under water and closed for a period of time.","A potent storm system combined with abundant moisture over the ArkLaMiss region to bring nearly 24 hours of showers and thunderstorms, beginning during the day March 8th and continuing through the early morning hours of March 9th. Most of the storm activity occurred over Mississippi, but some severe weather did occur in northeast Louisiana.",12
291653,CATAHOULA PAR.,JONESVILLE,03/09/2011,120,Flash Flood, , ,0,0,1500000,0,LA,CST-6, ,48768,C,25,JAN,0,0,Law Enforcement,Heavy Rain, , ,0,N,1,W,JONESVILLE,03/09/2011,330,31.62,-91.83,31.6179,-91.851,"Extreme rainfall occurred across portions of central Catahoula Parish with rainfall amounts between 7 and 10 inches reported. Significant flooding occurred around Jonesville and near Wallace Ridge. Nearly 40 homes and businesses had water in them with numerous roads under water and many vehicles flooded.","A potent storm system combined with abundant moisture over the ArkLaMiss region to bring nearly 24 hours of showers and thunderstorms, beginning during the day March 8th and continuing through the early morning hours of March 9th. Most of the storm activity occurred over Mississippi, but some severe weather did occur in northeast Louisiana.",13
282420,LA SALLE PAR.,NEBO,03/09/2011,219,Flash Flood, , ,0,0,0,0,LA,CST-6, ,48353,C,59,SHV,0,0,Law Enforcement,Heavy Rain, , ,2,NE,2,W,WHITEHALL,03/09/2011,300,31.6,-92.13,31.6175,-92.0816,"Water was covering portions of Hwy. 460, resulting in a road closure south of Jena.","A very warn and tropical like airmass remained across much of Central and Northeast Louisiana during the late evening hours of March 7th into the overnight and predawn hours of March 8th.  A strong cold front had pushed into Northeast Louisiana and had slowed its forward progress across this region.  Strong thunderstorms began to train across Central Louisiana...resulting in some reports of Flash Flooding across Grand and LaSalle Parishes in East Central Louisiana.",14
291978,CONCORDIA PAR.,CLAYTON,03/09/2011,233,Flash Flood, , ,0,0,200,0,LA,CST-6, ,48768,C,29,JAN,0,0,Law Enforcement,Heavy Rain, , ,1,E,1,E,CLAYTON,03/09/2011,310,31.72,-91.54,31.721,-91.5325,"A parking lot was under water.","A potent storm system combined with abundant moisture over the ArkLaMiss region to bring nearly 24 hours of showers and thunderstorms, beginning during the day March 8th and continuing through the early morning hours of March 9th. Most of the storm activity occurred over Mississippi, but some severe weather did occur in northeast Louisiana.",15
280599,ST. CHARLES PAR.,DESTREHAN,03/09/2011,630,Flash Flood, , ,0,0,10000,0,LA,CST-6, ,48068,C,89,LIX,0,0,Emergency Manager,Heavy Rain, , ,2,E,1,ENE,NEW SARPY,03/09/2011,730,29.97,-90.3466,29.959,-90.3535,"Multiple streets reported flooded with water in 2 houses.","Thunderstorms in advance of a strong cold front produced numerous reports of flooding and severe weather on the afternoon of the 8th through the morning of the 9th.",16
280610,ST. TAMMANY PAR.,MC CLANE CITY,03/09/2011,712,Flash Flood, , ,0,0,0,0,LA,CST-6, ,48068,C,103,LIX,0,0,Amateur Radio,Heavy Rain, , ,3,E,1,WSW,NORTH SLIDELL,03/09/2011,800,30.2502,-89.713,30.2958,-89.7906,"Standing water was reported on Interstate 10 at Irish Bayou. Also received reports of several inches of water in the road at City Hall in Old Town Slidell.","Thunderstorms in advance of a strong cold front produced numerous reports of flooding and severe weather on the afternoon of the 8th through the morning of the 9th.",17
280687,ST. TAMMANY PAR.,MADISONVILLE,03/09/2011,750,Flash Flood, , ,0,0,0,0,LA,CST-6, ,48068,C,103,LIX,0,0,Amateur Radio,Heavy Rain, , ,0,N,1,E,HOULTONVILLE,03/09/2011,845,30.4,-90.17,30.4007,-90.1574,"Water was reported over Vista Road.","Thunderstorms in advance of a strong cold front produced numerous reports of flooding and severe weather on the afternoon of the 8th through the morning of the 9th.",18
280684,JEFFERSON PAR.,METAIRIE,03/09/2011,750,Flash Flood, , ,0,0,0,0,LA,CST-6, ,48068,C,51,LIX,0,0,Public,Heavy Rain, , ,0,N,1,NNW,BRIDGEDALE,03/09/2011,1000,29.98,-90.15,29.9882,-90.2048,"Water was overflowing the banks of the canal between West Napoleon and Severn.","Thunderstorms in advance of a strong cold front produced numerous reports of flooding and severe weather on the afternoon of the 8th through the morning of the 9th.",19
282227,JEFFERSON PAR.,METAIRIE,03/29/2011,1750,Flash Flood, , ,0,0,0,0,LA,CST-6, ,48328,C,51,LIX,0,0,Trained Spotter,Heavy Rain, , ,0,N,0,SW,JEFFERSON,03/29/2011,1900,29.98,-90.15,29.9662,-90.1531,"A trained spotter reported water approaching homes on Roosevelt Avenue south of the West Metairie Canal and the street was not passable. Widespread street flooding was also reported in the Airline Park subdivision.","Upper level disturbances moving over a very warm and unstable airmass produced numerous reports of severe weather, as well as isolated flash flooding.",20
282241,PLAQUEMINES PAR.,BELLE CHASSE,03/29/2011,1840,Flash Flood, , ,0,0,0,0,LA,CST-6, ,48328,C,75,LIX,0,0,Emergency Manager,Heavy Rain, , ,0,N,1,WNW,BELLE CHASSE,03/29/2011,2000,29.87,-89.98,29.8764,-89.9938,"Eight inches of water was covering Highway 23 south of Belle Chasse. Moderate to heavy street flooding occurred across northern Plaquemines Parish.","Upper level disturbances moving over a very warm and unstable airmass produced numerous reports of severe weather, as well as isolated flash flooding.",21
282242,JEFFERSON PAR.,HARVEY,03/29/2011,1845,Flash Flood, , ,0,0,0,0,LA,CST-6, ,48328,C,51,LIX,0,0,Broadcast Media,Heavy Rain, , ,0,N,1,ESE,TERRYTOWN,03/29/2011,2000,29.9,-90.08,29.8776,-90.0573,"Numerous streets were flooded around Harvey along Manhattan and Lapalco Boulevards. Two to three feet of water was reported on Gretna Blvd. Water was approaching, but not moving into, homes in this area.","Upper level disturbances moving over a very warm and unstable airmass produced numerous reports of severe weather, as well as isolated flash flooding.",22
282245,JEFFERSON PAR.,GOULDSBORO,03/29/2011,1855,Flash Flood, , ,0,0,25000,0,LA,CST-6, ,48328,C,51,LIX,0,0,Emergency Manager,Heavy Rain, , ,1,SSE,1,SSE,GOULDSBORO,03/29/2011,2000,29.9014,-90.038,29.9008,-90.042,"Jefferson Parish Emergency Management reported water in 25 apartments in the 1600 block of Carol Sue in Terrytown.","Upper level disturbances moving over a very warm and unstable airmass produced numerous reports of severe weather, as well as isolated flash flooding.",23
281558,FRANKLIN PAR.,WINNSBORO,03/29/2011,2110,Flash Flood, , ,0,0,20000,0,LA,CST-6, ,48202,C,41,JAN,0,0,Law Enforcement,Heavy Rain, , ,1,NW,1,W,BROWNELL,03/29/2011,2255,32.1826,-91.7489,32.1181,-91.7613,"Heavy rain caused flooding in and around the city of Winnsboro.","An area of low pressure over southeast Louisiana moved east along a warm front into southeast Mississippi through the period. This was followed by the passage of a strong cold front. This storm system triggered severe storms with scattered reports of hail and wind damage over central Mississippi and northeast Louisiana during the late afternoon and overnight hours. Hen size and tennis ball size hail was reported with a few of the storms. Heavy rainfall led to flash flooding along the Interstate 20 corridor as well.",24
281567,TENSAS PAR.,FRANKLIN,03/29/2011,2230,Flash Flood, , ,0,0,20000,0,LA,CST-6, ,48202,C,107,JAN,0,0,Public,Heavy Rain, , ,2,W,3,SW,NEWELLTON ARPT,03/29/2011,2330,32.0954,-91.2785,32.0338,-91.2847,"Heavy rain caused a few roads to flood, and the flooding caused water to flow out of the banks of a few ditches. Approximately 4.5 inches fell around Newellton.","An area of low pressure over southeast Louisiana moved east along a warm front into southeast Mississippi through the period. This was followed by the passage of a strong cold front. This storm system triggered severe storms with scattered reports of hail and wind damage over central Mississippi and northeast Louisiana during the late afternoon and overnight hours. Hen size and tennis ball size hail was reported with a few of the storms. Heavy rainfall led to flash flooding along the Interstate 20 corridor as well.",25
291586,OUACHITA PAR.,WILDS,04/26/2011,2252,Flash Flood, , ,0,0,0,0,LA,CST-6, ,49622,C,73,SHV,0,0,Amateur Radio,Heavy Rain / Burn Area, , ,4,WNW,3,WNW,WILDS,04/27/2011,830,32.442,-92.2465,32.4418,-92.2314,"High water was covering the roadway on Caples Road 1 mile west of Hwy. 3033.","A very volatile atmosphere developed during the late afternoon...evening and overnight hours of April 26th across the Four State Region. An area of low pressure moved from the Texas Hill Country into Northeast Texas during the afternoon. Meanwhile, a warm front had moved northward from central Louisiana and was oriented west to east near the Arkansas/Louisiana state line. A dry line had moved just east of the I-35 corridor of North Central Texas and a strong cold front trailed the dry line. Very strong speed and directional shear was noted in the low and mid levels of the atmosphere such that supercells developed. Many of these produced tornadoes across the region. Other storms produced strong straight line wind gusts with bowing segments and large hail.",26
291587,OUACHITA PAR.,CLAIBORNE,04/26/2011,2257,Flash Flood, , ,0,0,100000,0,LA,CST-6, ,49622,C,73,SHV,0,0,Amateur Radio,Heavy Rain, , ,1,ENE,1,ENE,CLAIBORNE,04/27/2011,830,32.525,-92.1592,32.525,-92.1574,"Water was entering homes on Wellerman Road at Clay Street in West Monroe.","A very volatile atmosphere developed during the late afternoon...evening and overnight hours of April 26th across the Four State Region. An area of low pressure moved from the Texas Hill Country into Northeast Texas during the afternoon. Meanwhile, a warm front had moved northward from central Louisiana and was oriented west to east near the Arkansas/Louisiana state line. A dry line had moved just east of the I-35 corridor of North Central Texas and a strong cold front trailed the dry line. Very strong speed and directional shear was noted in the low and mid levels of the atmosphere such that supercells developed. Many of these produced tornadoes across the region. Other storms produced strong straight line wind gusts with bowing segments and large hail.",27
291591,OUACHITA PAR.,BROWNSVILLE,04/26/2011,2300,Flash Flood, , ,0,0,0,0,LA,CST-6, ,49622,C,73,SHV,0,0,Amateur Radio,Heavy Rain, , ,1,E,0,NE,BAWCOMVILLE,04/27/2011,830,32.4808,-92.1379,32.484,-92.1739,"Numerous roads were flooded and closed in West Monroe.","A very volatile atmosphere developed during the late afternoon...evening and overnight hours of April 26th across the Four State Region. An area of low pressure moved from the Texas Hill Country into Northeast Texas during the afternoon. Meanwhile, a warm front had moved northward from central Louisiana and was oriented west to east near the Arkansas/Louisiana state line. A dry line had moved just east of the I-35 corridor of North Central Texas and a strong cold front trailed the dry line. Very strong speed and directional shear was noted in the low and mid levels of the atmosphere such that supercells developed. Many of these produced tornadoes across the region. Other storms produced strong straight line wind gusts with bowing segments and large hail.",28
291592,OUACHITA PAR.,MONROE,04/26/2011,2310,Flash Flood, , ,0,0,0,0,LA,CST-6, ,49622,C,73,SHV,0,0,Amateur Radio,Heavy Rain, , ,1,N,1,SE,WEST MONROE,04/27/2011,830,32.5098,-92.1211,32.5138,-92.1142,"Numerous city streets were flooded and closed in Monroe including Louisville Avenue from 4th Street to North 10th Street.  Lamy Lane was also closed. The Town and Country area off Hwy. 165 has nearly a foot of water covering the roadway.","A very volatile atmosphere developed during the late afternoon...evening and overnight hours of April 26th across the Four State Region. An area of low pressure moved from the Texas Hill Country into Northeast Texas during the afternoon. Meanwhile, a warm front had moved northward from central Louisiana and was oriented west to east near the Arkansas/Louisiana state line. A dry line had moved just east of the I-35 corridor of North Central Texas and a strong cold front trailed the dry line. Very strong speed and directional shear was noted in the low and mid levels of the atmosphere such that supercells developed. Many of these produced tornadoes across the region. Other storms produced strong straight line wind gusts with bowing segments and large hail.",29
291602,JACKSON PAR.,EROS,04/26/2011,2350,Flash Flood, , ,0,0,0,0,LA,CST-6, ,49622,C,49,SHV,0,0,Law Enforcement,Heavy Rain, , ,1,WSW,0,NW,MT MORIAH,04/27/2011,830,32.3964,-92.4362,32.2827,-92.4225,"Numerous parish roads were flooded and closed throughout the parish.","A very volatile atmosphere developed during the late afternoon...evening and overnight hours of April 26th across the Four State Region. An area of low pressure moved from the Texas Hill Country into Northeast Texas during the afternoon. Meanwhile, a warm front had moved northward from central Louisiana and was oriented west to east near the Arkansas/Louisiana state line. A dry line had moved just east of the I-35 corridor of North Central Texas and a strong cold front trailed the dry line. Very strong speed and directional shear was noted in the low and mid levels of the atmosphere such that supercells developed. Many of these produced tornadoes across the region. Other storms produced strong straight line wind gusts with bowing segments and large hail.",30
293825,OUACHITA PAR.,MONROE,04/27/2011,0,Flash Flood, , ,1,0,10000,0,LA,CST-6, ,49622,C,73,SHV,0,0,Law Enforcement,Heavy Rain, , ,2,ESE,2,WSW,MAGENTA,04/27/2011,830,32.4914,-92.0872,32.4914,-92.0841,"A 45 year old man drove his automobile into a flooded intersection at Arizona Street and East Street.  He was later found by 2 people drowned in his vehicle.","A very volatile atmosphere developed during the late afternoon...evening and overnight hours of April 26th across the Four State Region. An area of low pressure moved from the Texas Hill Country into Northeast Texas during the afternoon. Meanwhile, a warm front had moved northward from central Louisiana and was oriented west to east near the Arkansas/Louisiana state line. A dry line had moved just east of the I-35 corridor of North Central Texas and a strong cold front trailed the dry line. Very strong speed and directional shear was noted in the low and mid levels of the atmosphere such that supercells developed. Many of these produced tornadoes across the region. Other storms produced strong straight line wind gusts with bowing segments and large hail.",31
291607,OUACHITA PAR.,STEVEN,04/27/2011,10,Flash Flood, , ,0,0,0,0,LA,CST-6, ,49622,C,73,SHV,0,0,Amateur Radio,Heavy Rain, , ,2,ENE,1,ENE,STEVEN,04/27/2011,830,32.5098,-92.1459,32.5054,-92.1536,"Parkwood Drive in West Monroe was flooded and closed.","A very volatile atmosphere developed during the late afternoon...evening and overnight hours of April 26th across the Four State Region. An area of low pressure moved from the Texas Hill Country into Northeast Texas during the afternoon. Meanwhile, a warm front had moved northward from central Louisiana and was oriented west to east near the Arkansas/Louisiana state line. A dry line had moved just east of the I-35 corridor of North Central Texas and a strong cold front trailed the dry line. Very strong speed and directional shear was noted in the low and mid levels of the atmosphere such that supercells developed. Many of these produced tornadoes across the region. Other storms produced strong straight line wind gusts with bowing segments and large hail.",32
308218,MOREHOUSE PAR.,MER ROUGE,04/27/2011,20,Flash Flood, , ,0,0,2000,0,LA,CST-6, ,51539,C,67,JAN,0,0,Emergency Manager,Heavy Rain, , ,2,W,2,NNE,MER ROUGE,04/27/2011,130,32.774,-91.832,32.7939,-91.787,"Heavy rainfall caused a few roads around Mer Rouge to be covered by water.","A historic outbreak of tornadoes across the Ark-La-Miss began late on Tuesday, April 26th continuing into the early morning hours of Wednesday, April 27th. The event ramped up again during the early afternoon of April 27th continuing into the early evening. The activity on April 26th began as supercell thunderstorms producing large hail and tornadoes across northeast Texas and portions of Arkansas before evolving into a squall line as it moved east. This line of storms had multiple stages of evolution and moved across several states before dissipating. This line was very efficient in producing wind damage as it pushed east. More impressively, this line was responsible for 21 of the 32 tornadoes that occurred across the Ark-La-Miss during this event. Of those 21, 11 were rated as strong (EF2, EF3) tornadoes and had fairly long path lengths.||The atmosphere reloaded quickly Wednesday morning and became increasingly favorable for more severe storms by early afternoon. The driving force for the activity Wednesday afternoon was a potent shortwave and deep surface low that intensified during the day. The winds in the mid levels of the atmosphere increased to 80-100 mph helping to deepen the surface low further, which in turn caused the low level winds to become stronger. The wind shear caused by the turning of the winds from south near the surface to westerly aloft was at rare levels for late April over the Deep South. In addition, an abundance of low level moisture returned to the area in wake of the morning complex. Sunny skies during the morning interacted with the high levels of low level moisture eventually leading to a very unstable air mass by early afternoon. The result was an extremely rare mix of instability and wind shear. These ingredients, along with lift from a potent upper disturbance, ultimately led to the historic tornado outbreak of April 27, 2011.||By early afternoon, several discrete supercell thunderstorms were developing across central and eastern Mississippi. It did not take long for these storms to take on ���classic��� supercell structures and begin producing tornadoes. The first tornado of the afternoon started in Neshoba County on the north side of Philadelphia. This tornado ended up producing EF-5 damage and tracked for 29 miles across Neshoba, Kemper, Winston and Noxubee Counties. Through the rest of the afteroon multiple tornadoes developed, stemming from multiple supercell storms. Nearly all of the storms produced tornadoes, with many of them long track and significant. The other violent tornado to impact the Jackson, MS forecast area occurred across Smith, Jasper, and Clarke Counties. This tornado continued into Alabama and had a total path length of 124 miles across both states.||Loss of life during this historic event was staggering. 321 people lost their lives making this the second deadliest tornado outbreak in U.S. history. The March 18, 1925 Tri-State tornado outbreak is first with 747 fatalities. This marks the first EF-5 tornado in Mississippi since the Candlestick Park tornado on May 3, 1966, and this marks the first time since statistics have been kept that two EF-5 tornadoes have been recorded on the same day in Mississippi, with the tornado in Smithville also rated as EF-5. Incredibly, 4 tornadoes had path lengths over 100 miles across the southern states during this event, and all 4 of these were rated either EF-4 or EF-5.",33
293821,OUACHITA PAR.,MONROE,04/27/2011,130,Flash Flood, , ,1,0,10000,0,LA,CST-6, ,49622,C,73,SHV,0,0,Law Enforcement,Heavy Rain, , ,1,WSW,1,WSW,MONROE,04/27/2011,830,32.4951,-92.1355,32.4946,-92.135,"A person drove through a barricaded and flooded roadway at Plum Street and the Railroad underpass.  The water was reportedly deeper than the car she was driving and she drowned.","A very volatile atmosphere developed during the late afternoon...evening and overnight hours of April 26th across the Four State Region. An area of low pressure moved from the Texas Hill Country into Northeast Texas during the afternoon. Meanwhile, a warm front had moved northward from central Louisiana and was oriented west to east near the Arkansas/Louisiana state line. A dry line had moved just east of the I-35 corridor of North Central Texas and a strong cold front trailed the dry line. Very strong speed and directional shear was noted in the low and mid levels of the atmosphere such that supercells developed. Many of these produced tornadoes across the region. Other storms produced strong straight line wind gusts with bowing segments and large hail.",34
291663,OUACHITA PAR.,WEST MONROE,04/27/2011,220,Flash Flood, , ,0,0,0,0,LA,CST-6, ,49622,C,73,SHV,0,0,Broadcast Media,Heavy Rain, , ,2,NW,1,SW,KIROLI WOODS,04/27/2011,830,32.5347,-92.1427,32.5405,-92.1849,"Waist deep water was reported near the Glenwood Apartment Complex.","A very volatile atmosphere developed during the late afternoon...evening and overnight hours of April 26th across the Four State Region. An area of low pressure moved from the Texas Hill Country into Northeast Texas during the afternoon. Meanwhile, a warm front had moved northward from central Louisiana and was oriented west to east near the Arkansas/Louisiana state line. A dry line had moved just east of the I-35 corridor of North Central Texas and a strong cold front trailed the dry line. Very strong speed and directional shear was noted in the low and mid levels of the atmosphere such that supercells developed. Many of these produced tornadoes across the region. Other storms produced strong straight line wind gusts with bowing segments and large hail.",35
